dataset,variable,label
NFHS-4 Individual,v459,have mosquito bed net for sleeping (from household questionnaire)
NFHS-4 Individual,v460,children under 5 slept under mosquito bed net last night (household questionnair
NFHS-4 Individual,v461,respondent slept under mosquito bed net
NFHS-4 Individual,v462,na - washed hands before preparing last meal
NFHS-4 Individual,v463a,smokes cigarettes
NFHS-4 Individual,v463b,smokes pipe
NFHS-4 Individual,v463c,uses chewing tobacco
NFHS-4 Individual,v463d,uses snuff
NFHS-4 Individual,v463e,smokes cigars
NFHS-4 Individual,v463f,gutkha/paan masala with tobacco
NFHS-4 Individual,v463g,paan with tobacco
NFHS-4 Individual,v463x,smokes other (see s710c and s710e)
NFHS-4 Individual,v463z,does not use tobacco
NFHS-4 Individual,v464,number of cigarettes in last 24 hours
NFHS-4 Individual,v465,disposal of youngest child's stools when not using toilet
NFHS-4 Individual,v466,"na - when child is seriously ill, can decide whether medical treatment sought"
NFHS-4 Individual,v467a,na - getting medical help for self: know where to go
NFHS-4 Individual,v467b,getting medical help for self: getting permission to go
NFHS-4 Individual,v467c,getting medical help for self: getting money needed for treatment
NFHS-4 Individual,v467d,getting medical help for self: distance to health facility
NFHS-4 Individual,v467e,getting medical help for self: having to take transport
NFHS-4 Individual,v467f,getting medical help for self: not wanting to go alone
NFHS-4 Individual,v467g,getting medical help for self: concern no female health provider
NFHS-4 Individual,v467h,getting medical help for self: concern no provider
NFHS-4 Individual,v467i,getting medical help for self: concern no drugs available
NFHS-4 Individual,v467j,na - getting medical help for self: cs
NFHS-4 Individual,v467k,na - getting medical help for self: cs
NFHS-4 Individual,v467l,na - getting medical help for self: cs
NFHS-4 Individual,v467m,na - getting medical help for self: cs
NFHS-4 Individual,v468,record for last birth
NFHS-4 Individual,v469e,times gave child powdered/tinned/fresh milk
NFHS-4 Individual,v469f,times gave child infant formula
NFHS-4 Individual,v469x,times gave child yogurt
NFHS-4 Individual,v471a,"na - mother had tinned, powdered or fresh milk"
NFHS-4 Individual,v471b,na - mother had tea or coffee
NFHS-4 Individual,v471c,na - mother had any other liquid
NFHS-4 Individual,v471d,na - mother had cs liquid
NFHS-4 Individual,v471e,na - mother had cs liquid
NFHS-4 Individual,v471f,na - mother had cs liquid
NFHS-4 Individual,v471g,na - mother had cs liquid
NFHS-4 Individual,v472a,na - mother had cs foods
NFHS-4 Individual,v472b,na - mother had cs foods
NFHS-4 Individual,v472c,na - mother had cs foods
NFHS-4 Individual,v472d,na - mother had cs foods
NFHS-4 Individual,v472e,"na - mother had bread, noodles, other made from grains"
NFHS-4 Individual,v472f,"na - mother had potatoes, cassava, or other tubers"
NFHS-4 Individual,v472g,na - mother had eggs
NFHS-4 Individual,v472h,"na - mother had meat (beef, pork, lamb, chicken, etc)"
NFHS-4 Individual,v472i,"na - mother had pumpkin, carrots, squash (yellow or orange inside)"
NFHS-4 Individual,v472j,na - mother had any dark green leafy vegetables
NFHS-4 Individual,v472k,"na - mother had mangoes, papayas, other vitamin a fruits"
NFHS-4 Individual,v472l,na - mother had any other fruits
NFHS-4 Individual,v472m,"na - mother had liver, heart, other organs"
NFHS-4 Individual,v472n,na - mother had fish or shellfish
NFHS-4 Individual,v472o,"na - mother had food made from beans, peas, lentils, nuts"
NFHS-4 Individual,v472p,"na - mother had cheese, yogurt, other milk products"
NFHS-4 Individual,v472q,"na - mother had oil, fats, butter, products made of them"
NFHS-4 Individual,v472r,"na - mother had chocolates, sweets, candies, pastries, etc"
NFHS-4 Individual,v472s,na - mother had other solid-semisolid food
NFHS-4 Individual,v472t,na - mother had cs foods
NFHS-4 Individual,v472u,na - mother had cs foods
NFHS-4 Individual,v473a,read consent statement - hiv
NFHS-4 Individual,v473b,result of measurement - hiv
NFHS-4 Individual,v474,heard of tuberculosis or tb
NFHS-4 Individual,v474a,tuberculosis spread by: air when coughing or sneezing
NFHS-4 Individual,v474b,tuberculosis spread by: sharing utensils
NFHS-4 Individual,v474c,tuberculosis spread by: touching a person with tb
NFHS-4 Individual,v474d,tuberculosis spread by: food
NFHS-4 Individual,v474e,tuberculosis spread by: sexual contact
NFHS-4 Individual,v474f,tuberculosis spread by: mosquito bites
NFHS-4 Individual,v474g,na - tuberculosis spread by: cs
NFHS-4 Individual,v474h,na - tuberculosis spread by: cs
NFHS-4 Individual,v474i,na - tuberculosis spread by: cs
NFHS-4 Individual,v474j,na - tuberculosis spread by: cs
NFHS-4 Individual,v474x,tuberculosis spread by: other
NFHS-4 Individual,v474z,tuberculosis spread by: don't know
NFHS-4 Individual,v475,tuberculosis can be cured
NFHS-4 Individual,v476,keep secret when family member gets tb
NFHS-4 Individual,v477,number of injections in last 12 months
NFHS-4 Individual,v478,na - number of injections administered by a health worker
NFHS-4 Individual,v479,na - place of injection by health worker
NFHS-4 Individual,v480,"syringe and needle from new, unopened package"
NFHS-4 Individual,v481,covered by health insurance
NFHS-4 Individual,v481a,health insurance type: employees state insurance scheme (esis)
NFHS-4 Individual,v481b,health insurance type: central government health scheme (cghs)
NFHS-4 Individual,v481c,health insurance type: state health insurance scheme
NFHS-4 Individual,v481d,health insurance type: rashtriya swasthya bima yojana
NFHS-4 Individual,v481e,health insurance type: community health insurance programme
NFHS-4 Individual,v481f,health insurance type: other health insurance through employer
NFHS-4 Individual,v481g,health insurance type: medical reimbursement from employer
NFHS-4 Individual,v481h,health insurance type: other privately purchased commercial health insurance
NFHS-4 Individual,v481x,health insurance type: other
NFHS-4 Individual,v482a,na - arrange care of biological children under age 18
NFHS-4 Individual,v482b,na - primary caregiver of children under age 18
NFHS-4 Individual,v482c,na - arrange care of non-biological children < 18
NFHS-4 Individual,hidx_1,index to birth history
NFHS-4 Individual,hidx_2,index to birth history
NFHS-4 Individual,hidx_3,index to birth history
NFHS-4 Individual,hidx_4,index to birth history
NFHS-4 Individual,hidx_5,index to birth history
NFHS-4 Individual,hidx_6,index to birth history
NFHS-4 Individual,h1_1,has health card
NFHS-4 Individual,h1_2,has health card
NFHS-4 Individual,h1_3,has health card
NFHS-4 Individual,h1_4,has health card
NFHS-4 Individual,h1_5,has health card
NFHS-4 Individual,h1_6,has health card
NFHS-4 Individual,h2_1,received bcg
NFHS-4 Individual,h2_2,received bcg
NFHS-4 Individual,h2_3,received bcg
NFHS-4 Individual,h2_4,received bcg
NFHS-4 Individual,h2_5,received bcg
NFHS-4 Individual,h2_6,received bcg
NFHS-4 Individual,h2d_1,bcg day
NFHS-4 Individual,h2d_2,bcg day
NFHS-4 Individual,h2d_3,bcg day
NFHS-4 Individual,h2d_4,bcg day
NFHS-4 Individual,h2d_5,bcg day
NFHS-4 Individual,h2d_6,bcg day
NFHS-4 Individual,h2m_1,bcg month
NFHS-4 Individual,h2m_2,bcg month
NFHS-4 Individual,h2m_3,bcg month
NFHS-4 Individual,h2m_4,bcg month
NFHS-4 Individual,h2m_5,bcg month
NFHS-4 Individual,h2m_6,bcg month
NFHS-4 Individual,h2y_1,bcg year
NFHS-4 Individual,h2y_2,bcg year
NFHS-4 Individual,h2y_3,bcg year
NFHS-4 Individual,h2y_4,bcg year
NFHS-4 Individual,h2y_5,bcg year
NFHS-4 Individual,h2y_6,bcg year
NFHS-4 Individual,h3_1,received dpt 1
NFHS-4 Individual,h3_2,received dpt 1
NFHS-4 Individual,h3_3,received dpt 1
NFHS-4 Individual,h3_4,received dpt 1
NFHS-4 Individual,h3_5,received dpt 1
NFHS-4 Individual,h3_6,received dpt 1
NFHS-4 Individual,h3d_1,dpt 1 day
NFHS-4 Individual,h3d_2,dpt 1 day
NFHS-4 Individual,h3d_3,dpt 1 day
NFHS-4 Individual,h3d_4,dpt 1 day
NFHS-4 Individual,h3d_5,dpt 1 day
NFHS-4 Individual,h3d_6,dpt 1 day
NFHS-4 Individual,h3m_1,dpt 1 month
NFHS-4 Individual,h3m_2,dpt 1 month
NFHS-4 Individual,h3m_3,dpt 1 month
NFHS-4 Individual,h3m_4,dpt 1 month
NFHS-4 Individual,h3m_5,dpt 1 month
NFHS-4 Individual,h3m_6,dpt 1 month
NFHS-4 Individual,h3y_1,dpt 1 year
NFHS-4 Individual,h3y_2,dpt 1 year
NFHS-4 Individual,h3y_3,dpt 1 year
NFHS-4 Individual,h3y_4,dpt 1 year
NFHS-4 Individual,h3y_5,dpt 1 year
NFHS-4 Individual,h3y_6,dpt 1 year
NFHS-4 Individual,h4_1,received polio 1
NFHS-4 Individual,h4_2,received polio 1
NFHS-4 Individual,h4_3,received polio 1
NFHS-4 Individual,h4_4,received polio 1
NFHS-4 Individual,h4_5,received polio 1
NFHS-4 Individual,h4_6,received polio 1
NFHS-4 Individual,h4d_1,polio 1 day
NFHS-4 Individual,h4d_2,polio 1 day
NFHS-4 Individual,h4d_3,polio 1 day
NFHS-4 Individual,h4d_4,polio 1 day
NFHS-4 Individual,h4d_5,polio 1 day
NFHS-4 Individual,h4d_6,polio 1 day
NFHS-4 Individual,h4m_1,polio 1 month
NFHS-4 Individual,h4m_2,polio 1 month
NFHS-4 Individual,h4m_3,polio 1 month
NFHS-4 Individual,h4m_4,polio 1 month
NFHS-4 Individual,h4m_5,polio 1 month
NFHS-4 Individual,h4m_6,polio 1 month
NFHS-4 Individual,h4y_1,polio 1 year
NFHS-4 Individual,h4y_2,polio 1 year
NFHS-4 Individual,h4y_3,polio 1 year
NFHS-4 Individual,h4y_4,polio 1 year
NFHS-4 Individual,h4y_5,polio 1 year
NFHS-4 Individual,h4y_6,polio 1 year
NFHS-4 Individual,h5_1,received dpt 2
NFHS-4 Individual,h5_2,received dpt 2
NFHS-4 Individual,h5_3,received dpt 2
NFHS-4 Individual,h5_4,received dpt 2
NFHS-4 Individual,h5_5,received dpt 2
NFHS-4 Individual,h5_6,received dpt 2
NFHS-4 Individual,h5d_1,dpt 2 day
NFHS-4 Individual,h5d_2,dpt 2 day
NFHS-4 Individual,h5d_3,dpt 2 day
NFHS-4 Individual,h5d_4,dpt 2 day
NFHS-4 Individual,h5d_5,dpt 2 day
NFHS-4 Individual,h5d_6,dpt 2 day
NFHS-4 Individual,h5m_1,dpt 2 month
NFHS-4 Individual,h5m_2,dpt 2 month
NFHS-4 Individual,h5m_3,dpt 2 month
NFHS-4 Individual,h5m_4,dpt 2 month
NFHS-4 Individual,h5m_5,dpt 2 month
NFHS-4 Individual,h5m_6,dpt 2 month
NFHS-4 Individual,h5y_1,dpt 2 year
NFHS-4 Individual,h5y_2,dpt 2 year
NFHS-4 Individual,h5y_3,dpt 2 year
NFHS-4 Individual,h5y_4,dpt 2 year
NFHS-4 Individual,h5y_5,dpt 2 year
NFHS-4 Individual,h5y_6,dpt 2 year
NFHS-4 Individual,h6_1,received polio 2
NFHS-4 Individual,h6_2,received polio 2
NFHS-4 Individual,h6_3,received polio 2
NFHS-4 Individual,h6_4,received polio 2
NFHS-4 Individual,h6_5,received polio 2
NFHS-4 Individual,h6_6,received polio 2
NFHS-4 Individual,h6d_1,polio 2 day
NFHS-4 Individual,h6d_2,polio 2 day
NFHS-4 Individual,h6d_3,polio 2 day
NFHS-4 Individual,h6d_4,polio 2 day
NFHS-4 Individual,h6d_5,polio 2 day
NFHS-4 Individual,h6d_6,polio 2 day
NFHS-4 Individual,h6m_1,polio 2 month
NFHS-4 Individual,h6m_2,polio 2 month
NFHS-4 Individual,h6m_3,polio 2 month
NFHS-4 Individual,h6m_4,polio 2 month
NFHS-4 Individual,h6m_5,polio 2 month
NFHS-4 Individual,h6m_6,polio 2 month
NFHS-4 Individual,h6y_1,polio 2 year
NFHS-4 Individual,h6y_2,polio 2 year
NFHS-4 Individual,h6y_3,polio 2 year
NFHS-4 Individual,h6y_4,polio 2 year
NFHS-4 Individual,h6y_5,polio 2 year
NFHS-4 Individual,h6y_6,polio 2 year
NFHS-4 Individual,h7_1,received dpt 3
NFHS-4 Individual,h7_2,received dpt 3
NFHS-4 Individual,h7_3,received dpt 3
NFHS-4 Individual,h7_4,received dpt 3
NFHS-4 Individual,h7_5,received dpt 3
NFHS-4 Individual,h7_6,received dpt 3
NFHS-4 Individual,h7d_1,dpt 3 day
NFHS-4 Individual,h7d_2,dpt 3 day
NFHS-4 Individual,h7d_3,dpt 3 day
NFHS-4 Individual,h7d_4,dpt 3 day
NFHS-4 Individual,h7d_5,dpt 3 day
NFHS-4 Individual,h7d_6,dpt 3 day
NFHS-4 Individual,h7m_1,dpt 3 month
NFHS-4 Individual,h7m_2,dpt 3 month
NFHS-4 Individual,h7m_3,dpt 3 month
NFHS-4 Individual,h7m_4,dpt 3 month
NFHS-4 Individual,h7m_5,dpt 3 month
NFHS-4 Individual,h7m_6,dpt 3 month
NFHS-4 Individual,h7y_1,dpt 3 year
NFHS-4 Individual,h7y_2,dpt 3 year
NFHS-4 Individual,h7y_3,dpt 3 year
NFHS-4 Individual,h7y_4,dpt 3 year
NFHS-4 Individual,h7y_5,dpt 3 year
NFHS-4 Individual,h7y_6,dpt 3 year
NFHS-4 Individual,h8_1,received polio 3
NFHS-4 Individual,h8_2,received polio 3
NFHS-4 Individual,h8_3,received polio 3
NFHS-4 Individual,h8_4,received polio 3
NFHS-4 Individual,h8_5,received polio 3
NFHS-4 Individual,h8_6,received polio 3
NFHS-4 Individual,h8d_1,polio 3 day
NFHS-4 Individual,h8d_2,polio 3 day
NFHS-4 Individual,h8d_3,polio 3 day
NFHS-4 Individual,h8d_4,polio 3 day
NFHS-4 Individual,h8d_5,polio 3 day
NFHS-4 Individual,h8d_6,polio 3 day
NFHS-4 Individual,h8m_1,polio 3 month
NFHS-4 Individual,h8m_2,polio 3 month
NFHS-4 Individual,h8m_3,polio 3 month
NFHS-4 Individual,h8m_4,polio 3 month
NFHS-4 Individual,h8m_5,polio 3 month
NFHS-4 Individual,h8m_6,polio 3 month
NFHS-4 Individual,h8y_1,polio 3 year
NFHS-4 Individual,h8y_2,polio 3 year
NFHS-4 Individual,h8y_3,polio 3 year
NFHS-4 Individual,h8y_4,polio 3 year
NFHS-4 Individual,h8y_5,polio 3 year
NFHS-4 Individual,h8y_6,polio 3 year
NFHS-4 Individual,h9_1,received measles
NFHS-4 Individual,h9_2,received measles
NFHS-4 Individual,h9_3,received measles
NFHS-4 Individual,h9_4,received measles
NFHS-4 Individual,h9_5,received measles
NFHS-4 Individual,h9_6,received measles
NFHS-4 Individual,h9d_1,measles day
NFHS-4 Individual,h9d_2,measles day
NFHS-4 Individual,h9d_3,measles day
NFHS-4 Individual,h9d_4,measles day
NFHS-4 Individual,h9d_5,measles day
NFHS-4 Individual,h9d_6,measles day
NFHS-4 Individual,h9m_1,measles month
NFHS-4 Individual,h9m_2,measles month
NFHS-4 Individual,h9m_3,measles month
NFHS-4 Individual,h9m_4,measles month
NFHS-4 Individual,h9m_5,measles month
NFHS-4 Individual,h9m_6,measles month
NFHS-4 Individual,h9y_1,measles year
NFHS-4 Individual,h9y_2,measles year
NFHS-4 Individual,h9y_3,measles year
NFHS-4 Individual,h9y_4,measles year
NFHS-4 Individual,h9y_5,measles year
NFHS-4 Individual,h9y_6,measles year
NFHS-4 Individual,h0_1,received polio 0
NFHS-4 Individual,h0_2,received polio 0
NFHS-4 Individual,h0_3,received polio 0
NFHS-4 Individual,h0_4,received polio 0
NFHS-4 Individual,h0_5,received polio 0
NFHS-4 Individual,h0_6,received polio 0
NFHS-4 Individual,h0d_1,polio 0 day
NFHS-4 Individual,h0d_2,polio 0 day
NFHS-4 Individual,h0d_3,polio 0 day
NFHS-4 Individual,h0d_4,polio 0 day
NFHS-4 Individual,h0d_5,polio 0 day
NFHS-4 Individual,h0d_6,polio 0 day
NFHS-4 Individual,h0m_1,polio 0 month
NFHS-4 Individual,h0m_2,polio 0 month
NFHS-4 Individual,h0m_3,polio 0 month
NFHS-4 Individual,h0m_4,polio 0 month
NFHS-4 Individual,h0m_5,polio 0 month
NFHS-4 Individual,h0m_6,polio 0 month
NFHS-4 Individual,h0y_1,polio 0 year
NFHS-4 Individual,h0y_2,polio 0 year
NFHS-4 Individual,h0y_3,polio 0 year
NFHS-4 Individual,h0y_4,polio 0 year
NFHS-4 Individual,h0y_5,polio 0 year
NFHS-4 Individual,h0y_6,polio 0 year
NFHS-4 Individual,h10_1,ever had vaccination
NFHS-4 Individual,h10_2,ever had vaccination
NFHS-4 Individual,h10_3,ever had vaccination
NFHS-4 Individual,h10_4,ever had vaccination
NFHS-4 Individual,h10_5,ever had vaccination
NFHS-4 Individual,h10_6,ever had vaccination
NFHS-4 Individual,h11_1,had diarrhea recently
NFHS-4 Individual,h11_2,had diarrhea recently
NFHS-4 Individual,h11_3,had diarrhea recently
NFHS-4 Individual,h11_4,had diarrhea recently
NFHS-4 Individual,h11_5,had diarrhea recently
NFHS-4 Individual,h11_6,had diarrhea recently
NFHS-4 Individual,h11b_1,blood in the stools
NFHS-4 Individual,h11b_2,blood in the stools
NFHS-4 Individual,h11b_3,blood in the stools
NFHS-4 Individual,h11b_4,blood in the stools
NFHS-4 Individual,h11b_5,blood in the stools
NFHS-4 Individual,h11b_6,blood in the stools
NFHS-4 Individual,h12a_1,diarrhea: public: govt./municipal hospital
NFHS-4 Individual,h12a_2,diarrhea: public: govt./municipal hospital
