dataset,variable,label
NFHS-4 Household,hml12_26,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_27,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_28,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_29,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_30,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_31,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_32,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_33,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_34,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_35,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_36,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_37,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_38,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_39,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_40,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml12_41,type of mosquito bed net(s) person slept under last night
NFHS-4 Household,hml13_01,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_02,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_03,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_04,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_05,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_06,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_07,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_08,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_09,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_10,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_11,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_12,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_13,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_14,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_15,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_16,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_17,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_18,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_19,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_20,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_21,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_22,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_23,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_24,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_25,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_26,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_27,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_28,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_29,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_30,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_31,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_32,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_33,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_34,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_35,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_36,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_37,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_38,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_39,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_40,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml13_41,net designation number (hmlidx) for 1st net person slept under last night
NFHS-4 Household,hml14_01,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_02,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_03,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_04,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_05,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_06,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_07,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_08,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_09,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_10,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_11,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_12,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_13,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_14,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_15,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_16,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_17,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_18,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_19,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_20,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_21,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_22,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_23,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_24,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_25,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_26,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_27,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_28,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_29,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_30,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_31,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_32,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_33,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_34,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_35,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_36,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_37,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_38,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_39,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_40,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml14_41,net designation number (hmlidx) for 2nd net person slept under last night
NFHS-4 Household,hml15_01,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_02,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_03,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_04,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_05,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_06,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_07,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_08,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_09,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_10,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_11,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_12,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_13,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_14,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_15,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_16,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_17,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_18,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_19,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_20,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_21,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_22,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_23,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_24,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_25,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_26,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_27,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_28,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_29,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_30,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_31,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_32,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_33,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_34,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_35,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_36,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_37,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_38,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_39,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_40,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml15_41,net designation number (hmlidx) for 3rd net person slept under last night
NFHS-4 Household,hml16_01,corrected age from individual file
NFHS-4 Household,hml16_02,corrected age from individual file
NFHS-4 Household,hml16_03,corrected age from individual file
NFHS-4 Household,hml16_04,corrected age from individual file
NFHS-4 Household,hml16_05,corrected age from individual file
NFHS-4 Household,hml16_06,corrected age from individual file
NFHS-4 Household,hml16_07,corrected age from individual file
NFHS-4 Household,hml16_08,corrected age from individual file
NFHS-4 Household,hml16_09,corrected age from individual file
NFHS-4 Household,hml16_10,corrected age from individual file
NFHS-4 Household,hml16_11,corrected age from individual file
NFHS-4 Household,hml16_12,corrected age from individual file
NFHS-4 Household,hml16_13,corrected age from individual file
NFHS-4 Household,hml16_14,corrected age from individual file
NFHS-4 Household,hml16_15,corrected age from individual file
NFHS-4 Household,hml16_16,corrected age from individual file
NFHS-4 Household,hml16_17,corrected age from individual file
NFHS-4 Household,hml16_18,corrected age from individual file
NFHS-4 Household,hml16_19,corrected age from individual file
NFHS-4 Household,hml16_20,corrected age from individual file
NFHS-4 Household,hml16_21,corrected age from individual file
NFHS-4 Household,hml16_22,corrected age from individual file
NFHS-4 Household,hml16_23,corrected age from individual file
NFHS-4 Household,hml16_24,corrected age from individual file
NFHS-4 Household,hml16_25,corrected age from individual file
NFHS-4 Household,hml16_26,corrected age from individual file
NFHS-4 Household,hml16_27,corrected age from individual file
NFHS-4 Household,hml16_28,corrected age from individual file
NFHS-4 Household,hml16_29,corrected age from individual file
NFHS-4 Household,hml16_30,corrected age from individual file
NFHS-4 Household,hml16_31,corrected age from individual file
NFHS-4 Household,hml16_32,corrected age from individual file
NFHS-4 Household,hml16_33,corrected age from individual file
NFHS-4 Household,hml16_34,corrected age from individual file
NFHS-4 Household,hml16_35,corrected age from individual file
NFHS-4 Household,hml16_36,corrected age from individual file
NFHS-4 Household,hml16_37,corrected age from individual file
NFHS-4 Household,hml16_38,corrected age from individual file
NFHS-4 Household,hml16_39,corrected age from individual file
NFHS-4 Household,hml16_40,corrected age from individual file
NFHS-4 Household,hml16_41,corrected age from individual file
NFHS-4 Household,hml16a_01,na - age in months (for children)
NFHS-4 Household,hml16a_02,na - age in months (for children)
NFHS-4 Household,hml16a_03,na - age in months (for children)
NFHS-4 Household,hml16a_04,na - age in months (for children)
NFHS-4 Household,hml16a_05,na - age in months (for children)
NFHS-4 Household,hml16a_06,na - age in months (for children)
NFHS-4 Household,hml16a_07,na - age in months (for children)
NFHS-4 Household,hml16a_08,na - age in months (for children)
NFHS-4 Household,hml16a_09,na - age in months (for children)
NFHS-4 Household,hml16a_10,na - age in months (for children)
NFHS-4 Household,hml16a_11,na - age in months (for children)
NFHS-4 Household,hml16a_12,na - age in months (for children)
NFHS-4 Household,hml16a_13,na - age in months (for children)
NFHS-4 Household,hml16a_14,na - age in months (for children)
NFHS-4 Household,hml16a_15,na - age in months (for children)
NFHS-4 Household,hml16a_16,na - age in months (for children)
NFHS-4 Household,hml16a_17,na - age in months (for children)
NFHS-4 Household,hml16a_18,na - age in months (for children)
NFHS-4 Household,hml16a_19,na - age in months (for children)
NFHS-4 Household,hml16a_20,na - age in months (for children)
NFHS-4 Household,hml16a_21,na - age in months (for children)
NFHS-4 Household,hml16a_22,na - age in months (for children)
NFHS-4 Household,hml16a_23,na - age in months (for children)
NFHS-4 Household,hml16a_24,na - age in months (for children)
NFHS-4 Household,hml16a_25,na - age in months (for children)
NFHS-4 Household,hml16a_26,na - age in months (for children)
NFHS-4 Household,hml16a_27,na - age in months (for children)
NFHS-4 Household,hml16a_28,na - age in months (for children)
NFHS-4 Household,hml16a_29,na - age in months (for children)
NFHS-4 Household,hml16a_30,na - age in months (for children)
NFHS-4 Household,hml16a_31,na - age in months (for children)
NFHS-4 Household,hml16a_32,na - age in months (for children)
NFHS-4 Household,hml16a_33,na - age in months (for children)
NFHS-4 Household,hml16a_34,na - age in months (for children)
NFHS-4 Household,hml16a_35,na - age in months (for children)
NFHS-4 Household,hml16a_36,na - age in months (for children)
NFHS-4 Household,hml16a_37,na - age in months (for children)
NFHS-4 Household,hml16a_38,na - age in months (for children)
NFHS-4 Household,hml16a_39,na - age in months (for children)
NFHS-4 Household,hml16a_40,na - age in months (for children)
NFHS-4 Household,hml16a_41,na - age in months (for children)
NFHS-4 Household,hml17_01,flag for age from individual file
NFHS-4 Household,hml17_02,flag for age from individual file
NFHS-4 Household,hml17_03,flag for age from individual file
NFHS-4 Household,hml17_04,flag for age from individual file
NFHS-4 Household,hml17_05,flag for age from individual file
NFHS-4 Household,hml17_06,flag for age from individual file
NFHS-4 Household,hml17_07,flag for age from individual file
NFHS-4 Household,hml17_08,flag for age from individual file
NFHS-4 Household,hml17_09,flag for age from individual file
NFHS-4 Household,hml17_10,flag for age from individual file
NFHS-4 Household,hml17_11,flag for age from individual file
NFHS-4 Household,hml17_12,flag for age from individual file
NFHS-4 Household,hml17_13,flag for age from individual file
NFHS-4 Household,hml17_14,flag for age from individual file
NFHS-4 Household,hml17_15,flag for age from individual file
NFHS-4 Household,hml17_16,flag for age from individual file
NFHS-4 Household,hml17_17,flag for age from individual file
NFHS-4 Household,hml17_18,flag for age from individual file
NFHS-4 Household,hml17_19,flag for age from individual file
NFHS-4 Household,hml17_20,flag for age from individual file
NFHS-4 Household,hml17_21,flag for age from individual file
NFHS-4 Household,hml17_22,flag for age from individual file
NFHS-4 Household,hml17_23,flag for age from individual file
NFHS-4 Household,hml17_24,flag for age from individual file
NFHS-4 Household,hml17_25,flag for age from individual file
NFHS-4 Household,hml17_26,flag for age from individual file
NFHS-4 Household,hml17_27,flag for age from individual file
NFHS-4 Household,hml17_28,flag for age from individual file
NFHS-4 Household,hml17_29,flag for age from individual file
NFHS-4 Household,hml17_30,flag for age from individual file
NFHS-4 Household,hml17_31,flag for age from individual file
NFHS-4 Household,hml17_32,flag for age from individual file
NFHS-4 Household,hml17_33,flag for age from individual file
NFHS-4 Household,hml17_34,flag for age from individual file
NFHS-4 Household,hml17_35,flag for age from individual file
NFHS-4 Household,hml17_36,flag for age from individual file
NFHS-4 Household,hml17_37,flag for age from individual file
NFHS-4 Household,hml17_38,flag for age from individual file
NFHS-4 Household,hml17_39,flag for age from individual file
NFHS-4 Household,hml17_40,flag for age from individual file
NFHS-4 Household,hml17_41,flag for age from individual file
NFHS-4 Household,hml18_01,pregnancy status from individual file
NFHS-4 Household,hml18_02,pregnancy status from individual file
NFHS-4 Household,hml18_03,pregnancy status from individual file
NFHS-4 Household,hml18_04,pregnancy status from individual file
NFHS-4 Household,hml18_05,pregnancy status from individual file
NFHS-4 Household,hml18_06,pregnancy status from individual file
NFHS-4 Household,hml18_07,pregnancy status from individual file
NFHS-4 Household,hml18_08,pregnancy status from individual file
NFHS-4 Household,hml18_09,pregnancy status from individual file
NFHS-4 Household,hml18_10,pregnancy status from individual file
NFHS-4 Household,hml18_11,pregnancy status from individual file
NFHS-4 Household,hml18_12,pregnancy status from individual file
NFHS-4 Household,hml18_13,pregnancy status from individual file
NFHS-4 Household,hml18_14,pregnancy status from individual file
NFHS-4 Household,hml18_15,pregnancy status from individual file
NFHS-4 Household,hml18_16,pregnancy status from individual file
NFHS-4 Household,hml18_17,pregnancy status from individual file
NFHS-4 Household,hml18_18,pregnancy status from individual file
NFHS-4 Household,hml18_19,pregnancy status from individual file
NFHS-4 Household,hml18_20,pregnancy status from individual file
NFHS-4 Household,hml18_21,pregnancy status from individual file
NFHS-4 Household,hml18_22,pregnancy status from individual file
NFHS-4 Household,hml18_23,pregnancy status from individual file
NFHS-4 Household,hml18_24,pregnancy status from individual file
NFHS-4 Household,hml18_25,pregnancy status from individual file
NFHS-4 Household,hml18_26,pregnancy status from individual file
NFHS-4 Household,hml18_27,pregnancy status from individual file
NFHS-4 Household,hml18_28,pregnancy status from individual file
NFHS-4 Household,hml18_29,pregnancy status from individual file
NFHS-4 Household,hml18_30,pregnancy status from individual file
NFHS-4 Household,hml18_31,pregnancy status from individual file
NFHS-4 Household,hml18_32,pregnancy status from individual file
NFHS-4 Household,hml18_33,pregnancy status from individual file
NFHS-4 Household,hml18_34,pregnancy status from individual file
NFHS-4 Household,hml18_35,pregnancy status from individual file
NFHS-4 Household,hml18_36,pregnancy status from individual file
NFHS-4 Household,hml18_37,pregnancy status from individual file
NFHS-4 Household,hml18_38,pregnancy status from individual file
NFHS-4 Household,hml18_39,pregnancy status from individual file
NFHS-4 Household,hml18_40,pregnancy status from individual file
NFHS-4 Household,hml18_41,pregnancy status from individual file
NFHS-4 Household,hml19_01,person slept under an ever-treated net
NFHS-4 Household,hml19_02,person slept under an ever-treated net
NFHS-4 Household,hml19_03,person slept under an ever-treated net
NFHS-4 Household,hml19_04,person slept under an ever-treated net
NFHS-4 Household,hml19_05,person slept under an ever-treated net
NFHS-4 Household,hml19_06,person slept under an ever-treated net
NFHS-4 Household,hml19_07,person slept under an ever-treated net
NFHS-4 Household,hml19_08,person slept under an ever-treated net
NFHS-4 Household,hml19_09,person slept under an ever-treated net
NFHS-4 Household,hml19_10,person slept under an ever-treated net
NFHS-4 Household,hml19_11,person slept under an ever-treated net
NFHS-4 Household,hml19_12,person slept under an ever-treated net
NFHS-4 Household,hml19_13,person slept under an ever-treated net
NFHS-4 Household,hml19_14,person slept under an ever-treated net
NFHS-4 Household,hml19_15,person slept under an ever-treated net
NFHS-4 Household,hml19_16,person slept under an ever-treated net
NFHS-4 Household,hml19_17,person slept under an ever-treated net
NFHS-4 Household,hml19_18,person slept under an ever-treated net
NFHS-4 Household,hml19_19,person slept under an ever-treated net
NFHS-4 Household,hml19_20,person slept under an ever-treated net
NFHS-4 Household,hml19_21,person slept under an ever-treated net
NFHS-4 Household,hml19_22,person slept under an ever-treated net
NFHS-4 Household,hml19_23,person slept under an ever-treated net
NFHS-4 Household,hml19_24,person slept under an ever-treated net
NFHS-4 Household,hml19_25,person slept under an ever-treated net
NFHS-4 Household,hml19_26,person slept under an ever-treated net
NFHS-4 Household,hml19_27,person slept under an ever-treated net
NFHS-4 Household,hml19_28,person slept under an ever-treated net
NFHS-4 Household,hml19_29,person slept under an ever-treated net
NFHS-4 Household,hml19_30,person slept under an ever-treated net
NFHS-4 Household,hml19_31,person slept under an ever-treated net
NFHS-4 Household,hml19_32,person slept under an ever-treated net
NFHS-4 Household,hml19_33,person slept under an ever-treated net
NFHS-4 Household,hml19_34,person slept under an ever-treated net
NFHS-4 Household,hml19_35,person slept under an ever-treated net
NFHS-4 Household,hml19_36,person slept under an ever-treated net
NFHS-4 Household,hml19_37,person slept under an ever-treated net
NFHS-4 Household,hml19_38,person slept under an ever-treated net
NFHS-4 Household,hml19_39,person slept under an ever-treated net
NFHS-4 Household,hml19_40,person slept under an ever-treated net
NFHS-4 Household,hml19_41,person slept under an ever-treated net
NFHS-4 Household,hml20_01,person slept under an llin net
NFHS-4 Household,hml20_02,person slept under an llin net
NFHS-4 Household,hml20_03,person slept under an llin net
NFHS-4 Household,hml20_04,person slept under an llin net
NFHS-4 Household,hml20_05,person slept under an llin net
NFHS-4 Household,hml20_06,person slept under an llin net
NFHS-4 Household,hml20_07,person slept under an llin net
NFHS-4 Household,hml20_08,person slept under an llin net
NFHS-4 Household,hml20_09,person slept under an llin net
NFHS-4 Household,hml20_10,person slept under an llin net
NFHS-4 Household,hml20_11,person slept under an llin net
NFHS-4 Household,hml20_12,person slept under an llin net
NFHS-4 Household,hml20_13,person slept under an llin net
NFHS-4 Household,hml20_14,person slept under an llin net
NFHS-4 Household,hml20_15,person slept under an llin net
NFHS-4 Household,hml20_16,person slept under an llin net
NFHS-4 Household,hml20_17,person slept under an llin net
NFHS-4 Household,hml20_18,person slept under an llin net
NFHS-4 Household,hml20_19,person slept under an llin net
NFHS-4 Household,hml20_20,person slept under an llin net
NFHS-4 Household,hml20_21,person slept under an llin net
NFHS-4 Household,hml20_22,person slept under an llin net
NFHS-4 Household,hml20_23,person slept under an llin net
NFHS-4 Household,hml20_24,person slept under an llin net
NFHS-4 Household,hml20_25,person slept under an llin net
NFHS-4 Household,hml20_26,person slept under an llin net
NFHS-4 Household,hml20_27,person slept under an llin net
NFHS-4 Household,hml20_28,person slept under an llin net
NFHS-4 Household,hml20_29,person slept under an llin net
NFHS-4 Household,hml20_30,person slept under an llin net
NFHS-4 Household,hml20_31,person slept under an llin net
NFHS-4 Household,hml20_32,person slept under an llin net
NFHS-4 Household,hml20_33,person slept under an llin net
NFHS-4 Household,hml20_34,person slept under an llin net
NFHS-4 Household,hml20_35,person slept under an llin net
NFHS-4 Household,hml20_36,person slept under an llin net
NFHS-4 Household,hml20_37,person slept under an llin net
NFHS-4 Household,hml20_38,person slept under an llin net
NFHS-4 Household,hml20_39,person slept under an llin net
NFHS-4 Household,hml20_40,person slept under an llin net
NFHS-4 Household,hml20_41,person slept under an llin net
NFHS-4 Household,hml30_01,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_02,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_03,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_04,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_05,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_06,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_07,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_08,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_09,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_10,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_11,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_12,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_13,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_14,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_15,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_16,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_17,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_18,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_19,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_20,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_21,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_22,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_23,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_24,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_25,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_26,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_27,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_28,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_29,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_30,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_31,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_32,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_33,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_34,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_35,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_36,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_37,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_38,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_39,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_40,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml30_41,na - line number of parent/caretaker (for malaria testing)
NFHS-4 Household,hml31_01,na - read consent statement for malaria
NFHS-4 Household,hml31_02,na - read consent statement for malaria
NFHS-4 Household,hml31_03,na - read consent statement for malaria
NFHS-4 Household,hml31_04,na - read consent statement for malaria
NFHS-4 Household,hml31_05,na - read consent statement for malaria
NFHS-4 Household,hml31_06,na - read consent statement for malaria
NFHS-4 Household,hml31_07,na - read consent statement for malaria
NFHS-4 Household,hml31_08,na - read consent statement for malaria
NFHS-4 Household,hml31_09,na - read consent statement for malaria
NFHS-4 Household,hml31_10,na - read consent statement for malaria
NFHS-4 Household,hml31_11,na - read consent statement for malaria
NFHS-4 Household,hml31_12,na - read consent statement for malaria
NFHS-4 Household,hml31_13,na - read consent statement for malaria
NFHS-4 Household,hml31_14,na - read consent statement for malaria
NFHS-4 Household,hml31_15,na - read consent statement for malaria
NFHS-4 Household,hml31_16,na - read consent statement for malaria
NFHS-4 Household,hml31_17,na - read consent statement for malaria
NFHS-4 Household,hml31_18,na - read consent statement for malaria
NFHS-4 Household,hml31_19,na - read consent statement for malaria
NFHS-4 Household,hml31_20,na - read consent statement for malaria
NFHS-4 Household,hml31_21,na - read consent statement for malaria
