dataset,variable,label
NFHS-5 Household,shb14b_26,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_27,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_28,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_29,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_30,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_31,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_32,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_33,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_34,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14b_35,"30 minutes prior to bp measure: had coffee, tea"
NFHS-5 Household,shb14c_01,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_02,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_03,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_04,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_05,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_06,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_07,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_08,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_09,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_10,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_11,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_12,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_13,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_14,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_15,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_16,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_17,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_18,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_19,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_20,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_21,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_22,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_23,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_24,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_25,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_26,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_27,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_28,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_29,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_30,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_31,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_32,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_33,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_34,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14c_35,30 minutes prior to bp measure: smoked any tobacco product
NFHS-5 Household,shb14d_01,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_02,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_03,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_04,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_05,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_06,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_07,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_08,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_09,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_10,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_11,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_12,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_13,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_14,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_15,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_16,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_17,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_18,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_19,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_20,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_21,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_22,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_23,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_24,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_25,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_26,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_27,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_28,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_29,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_30,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_31,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_32,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_33,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_34,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb14d_35,30 minutes prior to bp measure: use any other type of tobacco
NFHS-5 Household,shb15_01,arm circumference
NFHS-5 Household,shb15_02,arm circumference
NFHS-5 Household,shb15_03,arm circumference
NFHS-5 Household,shb15_04,arm circumference
NFHS-5 Household,shb15_05,arm circumference
NFHS-5 Household,shb15_06,arm circumference
NFHS-5 Household,shb15_07,arm circumference
NFHS-5 Household,shb15_08,arm circumference
NFHS-5 Household,shb15_09,arm circumference
NFHS-5 Household,shb15_10,arm circumference
NFHS-5 Household,shb15_11,arm circumference
NFHS-5 Household,shb15_12,arm circumference
NFHS-5 Household,shb15_13,arm circumference
NFHS-5 Household,shb15_14,arm circumference
NFHS-5 Household,shb15_15,arm circumference
NFHS-5 Household,shb15_16,arm circumference
NFHS-5 Household,shb15_17,arm circumference
NFHS-5 Household,shb15_18,arm circumference
NFHS-5 Household,shb15_19,arm circumference
NFHS-5 Household,shb15_20,arm circumference
NFHS-5 Household,shb15_21,arm circumference
NFHS-5 Household,shb15_22,arm circumference
NFHS-5 Household,shb15_23,arm circumference
NFHS-5 Household,shb15_24,arm circumference
NFHS-5 Household,shb15_25,arm circumference
NFHS-5 Household,shb15_26,arm circumference
NFHS-5 Household,shb15_27,arm circumference
NFHS-5 Household,shb15_28,arm circumference
NFHS-5 Household,shb15_29,arm circumference
NFHS-5 Household,shb15_30,arm circumference
NFHS-5 Household,shb15_31,arm circumference
NFHS-5 Household,shb15_32,arm circumference
NFHS-5 Household,shb15_33,arm circumference
NFHS-5 Household,shb15_34,arm circumference
NFHS-5 Household,shb15_35,arm circumference
NFHS-5 Household,shb16_01,blood pressure monitor cuff size
NFHS-5 Household,shb16_02,blood pressure monitor cuff size
NFHS-5 Household,shb16_03,blood pressure monitor cuff size
NFHS-5 Household,shb16_04,blood pressure monitor cuff size
NFHS-5 Household,shb16_05,blood pressure monitor cuff size
NFHS-5 Household,shb16_06,blood pressure monitor cuff size
NFHS-5 Household,shb16_07,blood pressure monitor cuff size
NFHS-5 Household,shb16_08,blood pressure monitor cuff size
NFHS-5 Household,shb16_09,blood pressure monitor cuff size
NFHS-5 Household,shb16_10,blood pressure monitor cuff size
NFHS-5 Household,shb16_11,blood pressure monitor cuff size
NFHS-5 Household,shb16_12,blood pressure monitor cuff size
NFHS-5 Household,shb16_13,blood pressure monitor cuff size
NFHS-5 Household,shb16_14,blood pressure monitor cuff size
NFHS-5 Household,shb16_15,blood pressure monitor cuff size
NFHS-5 Household,shb16_16,blood pressure monitor cuff size
NFHS-5 Household,shb16_17,blood pressure monitor cuff size
NFHS-5 Household,shb16_18,blood pressure monitor cuff size
NFHS-5 Household,shb16_19,blood pressure monitor cuff size
NFHS-5 Household,shb16_20,blood pressure monitor cuff size
NFHS-5 Household,shb16_21,blood pressure monitor cuff size
NFHS-5 Household,shb16_22,blood pressure monitor cuff size
NFHS-5 Household,shb16_23,blood pressure monitor cuff size
NFHS-5 Household,shb16_24,blood pressure monitor cuff size
NFHS-5 Household,shb16_25,blood pressure monitor cuff size
NFHS-5 Household,shb16_26,blood pressure monitor cuff size
NFHS-5 Household,shb16_27,blood pressure monitor cuff size
NFHS-5 Household,shb16_28,blood pressure monitor cuff size
NFHS-5 Household,shb16_29,blood pressure monitor cuff size
NFHS-5 Household,shb16_30,blood pressure monitor cuff size
NFHS-5 Household,shb16_31,blood pressure monitor cuff size
NFHS-5 Household,shb16_32,blood pressure monitor cuff size
NFHS-5 Household,shb16_33,blood pressure monitor cuff size
NFHS-5 Household,shb16_34,blood pressure monitor cuff size
NFHS-5 Household,shb16_35,blood pressure monitor cuff size
NFHS-5 Household,shb17_01,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_02,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_03,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_04,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_05,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_06,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_07,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_08,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_09,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_10,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_11,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_12,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_13,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_14,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_15,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_16,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_17,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_18,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_19,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_20,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_21,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_22,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_23,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_24,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_25,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_26,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_27,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_28,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_29,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_30,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_31,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_32,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_33,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_34,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb17_35,time of first bp reading: (hhmm - 24 hour clock)
NFHS-5 Household,shb18s_01,first systolic reading
NFHS-5 Household,shb18s_02,first systolic reading
NFHS-5 Household,shb18s_03,first systolic reading
NFHS-5 Household,shb18s_04,first systolic reading
NFHS-5 Household,shb18s_05,first systolic reading
NFHS-5 Household,shb18s_06,first systolic reading
NFHS-5 Household,shb18s_07,first systolic reading
NFHS-5 Household,shb18s_08,first systolic reading
NFHS-5 Household,shb18s_09,first systolic reading
NFHS-5 Household,shb18s_10,first systolic reading
NFHS-5 Household,shb18s_11,first systolic reading
NFHS-5 Household,shb18s_12,first systolic reading
NFHS-5 Household,shb18s_13,first systolic reading
NFHS-5 Household,shb18s_14,first systolic reading
NFHS-5 Household,shb18s_15,first systolic reading
NFHS-5 Household,shb18s_16,first systolic reading
NFHS-5 Household,shb18s_17,first systolic reading
NFHS-5 Household,shb18s_18,first systolic reading
NFHS-5 Household,shb18s_19,first systolic reading
NFHS-5 Household,shb18s_20,first systolic reading
NFHS-5 Household,shb18s_21,first systolic reading
NFHS-5 Household,shb18s_22,first systolic reading
NFHS-5 Household,shb18s_23,first systolic reading
NFHS-5 Household,shb18s_24,first systolic reading
NFHS-5 Household,shb18s_25,first systolic reading
NFHS-5 Household,shb18s_26,first systolic reading
NFHS-5 Household,shb18s_27,first systolic reading
NFHS-5 Household,shb18s_28,first systolic reading
NFHS-5 Household,shb18s_29,first systolic reading
NFHS-5 Household,shb18s_30,first systolic reading
NFHS-5 Household,shb18s_31,first systolic reading
NFHS-5 Household,shb18s_32,first systolic reading
NFHS-5 Household,shb18s_33,first systolic reading
NFHS-5 Household,shb18s_34,first systolic reading
NFHS-5 Household,shb18s_35,first systolic reading
NFHS-5 Household,shb18d_01,first diastolic reading
NFHS-5 Household,shb18d_02,first diastolic reading
NFHS-5 Household,shb18d_03,first diastolic reading
NFHS-5 Household,shb18d_04,first diastolic reading
NFHS-5 Household,shb18d_05,first diastolic reading
NFHS-5 Household,shb18d_06,first diastolic reading
NFHS-5 Household,shb18d_07,first diastolic reading
NFHS-5 Household,shb18d_08,first diastolic reading
NFHS-5 Household,shb18d_09,first diastolic reading
NFHS-5 Household,shb18d_10,first diastolic reading
NFHS-5 Household,shb18d_11,first diastolic reading
NFHS-5 Household,shb18d_12,first diastolic reading
NFHS-5 Household,shb18d_13,first diastolic reading
NFHS-5 Household,shb18d_14,first diastolic reading
NFHS-5 Household,shb18d_15,first diastolic reading
NFHS-5 Household,shb18d_16,first diastolic reading
NFHS-5 Household,shb18d_17,first diastolic reading
NFHS-5 Household,shb18d_18,first diastolic reading
NFHS-5 Household,shb18d_19,first diastolic reading
NFHS-5 Household,shb18d_20,first diastolic reading
NFHS-5 Household,shb18d_21,first diastolic reading
NFHS-5 Household,shb18d_22,first diastolic reading
NFHS-5 Household,shb18d_23,first diastolic reading
NFHS-5 Household,shb18d_24,first diastolic reading
NFHS-5 Household,shb18d_25,first diastolic reading
NFHS-5 Household,shb18d_26,first diastolic reading
NFHS-5 Household,shb18d_27,first diastolic reading
NFHS-5 Household,shb18d_28,first diastolic reading
NFHS-5 Household,shb18d_29,first diastolic reading
NFHS-5 Household,shb18d_30,first diastolic reading
NFHS-5 Household,shb18d_31,first diastolic reading
NFHS-5 Household,shb18d_32,first diastolic reading
NFHS-5 Household,shb18d_33,first diastolic reading
NFHS-5 Household,shb18d_34,first diastolic reading
NFHS-5 Household,shb18d_35,first diastolic reading
NFHS-5 Household,shb19_01,blood pressure ever been checked previously
NFHS-5 Household,shb19_02,blood pressure ever been checked previously
NFHS-5 Household,shb19_03,blood pressure ever been checked previously
NFHS-5 Household,shb19_04,blood pressure ever been checked previously
NFHS-5 Household,shb19_05,blood pressure ever been checked previously
NFHS-5 Household,shb19_06,blood pressure ever been checked previously
NFHS-5 Household,shb19_07,blood pressure ever been checked previously
