state,volume_mn,value_cr,ym,state_norm,pop_2011,vol_pc,val_pc,log_vol_pc,log_val_pc,period,t,treated,treat_date,treat_period,post,did,rel_t,state_code,month_code
TELANGANA,679.54,118318.89,2023-12,TELANGANA,35003674,19.41339072007127,33801.84891448823,2.965963071263579,10.42827078158711,2023-12-01,9,0,,2099-01-01,0,0,-99,31,8
TAMIL NADU,511.92,83498.19,2023-12,TAMIL NADU,72147030,7.095510376518618,11573.337114500764,1.9594622426997599,9.356459206819899,2023-12-01,9,0,,2099-01-01,0,0,-99,30,8
RAJASTHAN,458.04,74773.6,2023-12,RAJASTHAN,68548437,6.681990429628614,10908.140764755875,1.8994159116720326,9.297264648608643,2023-12-01,9,0,,2099-01-01,0,0,-99,28,8
ANDHRA PRADESH,437.75,84149.99,2023-12,ANDHRA PRADESH,84580777,5.175525876287469,9949.067977940189,1.643940952594886,9.205234155206503,2023-12-01,9,0,,2099-01-01,0,0,-99,1,8
MADHYA PRADESH,384.08,53739.43,2023-12,MADHYA PRADESH,72626809,5.288405277450645,7399.3929707141615,1.665516740582859,8.909153244842964,2023-12-01,9,0,,2099-01-01,0,0,-99,19,8
DELHI,358.56,49607.1,2023-12,DELHI,16787941,21.358187999350246,29549.24609277576,3.0614351790025065,10.293813509573953,2023-12-01,9,0,,2099-01-01,0,0,-99,8,8
GUJARAT,341.58,57762.41,2023-12,GUJARAT,60439692,5.651584061679203,9557.032487855828,1.7319358707624297,9.16503254863843,2023-12-01,9,0,,2099-01-01,0,0,-99,10,8
BIHAR,332.74,55538.69,2023-12,BIHAR,104099452,3.1963664899984296,5335.156807549765,1.1620146927935975,8.58207355553442,2023-12-01,9,0,,2099-01-01,0,0,-99,4,8
WEST BENGAL,303.96,53216.78,2023-12,WEST BENGAL,91276115,3.330115441482145,5830.307304380779,1.2030069705032171,8.670824988826858,2023-12-01,9,0,,2099-01-01,0,0,-99,35,8
HARYANA,290.86,45897.55,2023-12,HARYANA,25351462,11.473105574739634,18104.498273117344,2.440005650791545,9.803915709753747,2023-12-01,9,0,,2099-01-01,0,0,-99,11,8
KERALA,273.68,39059.74,2023-12,KERALA,33406061,8.192525302519204,11692.41114658804,2.1032221900839825,9.366695290391183,2023-12-01,9,0,,2099-01-01,0,0,-99,16,8
ODISHA,239.01,34650.83,2023-12,ODISHA,41974218,5.694209717022006,8255.265172539963,1.7394498194073094,9.018606478496086,2023-12-01,9,0,,2099-01-01,0,0,-99,25,8
PUNJAB,151.53,28595.01,2023-12,PUNJAB,27743338,5.461851778614383,10306.982526760117,1.6977878858496123,9.24057685975643,2023-12-01,9,0,,2099-01-01,0,0,-99,27,8
JHARKHAND,132.25,19260.59,2023-12,JHARKHAND,32988134,4.009017303009622,5838.64185831184,1.3885461496923683,8.672253490268103,2023-12-01,9,1,2024-11,2024-11-01,0,0,-11,14,8
ASSAM,117.11,17256.71,2023-12,ASSAM,31205576,3.752854938489198,5530.008483099303,1.3225168672580414,8.617944628529544,2023-12-01,9,0,,2099-01-01,0,0,-99,3,8
CHHATTISGARH,106.17,14542.44,2023-12,CHHATTISGARH,25545198,4.156162735556014,5692.827278144409,1.4245922292451612,8.64696228915207,2023-12-01,9,1,2024-02,2024-02-01,0,0,-2,6,8
UTTARAKHAND,82.74,11377.31,2023-12,UTTARAKHAND,10086292,8.203212835797338,11279.972858211917,2.104525886776587,9.330784118862269,2023-12-01,9,0,,2099-01-01,0,0,-99,34,8
HIMACHAL PRADESH,42.16,5760.84,2023-12,HIMACHAL PRADESH,6864602,6.141652494929787,8392.096147744618,1.8150938419305096,9.035045607082072,2023-12-01,9,0,,2099-01-01,0,0,-99,12,8
JAMMU AND KASHMIR,39.71,6135.21,2023-12,JAMMU AND KASHMIR,12541302,3.166337912921641,4892.004035944593,1.1525756875769173,8.495357321815838,2023-12-01,9,0,,2099-01-01,0,0,-99,13,8
GOA,27.96,4110.01,2023-12,GOA,1458545,19.169789070614893,28178.835757552904,2.953335553899204,10.246326470104984,2023-12-01,9,0,,2099-01-01,0,0,-99,9,8
CHANDIGARH,20.47,2737.91,2023-12,CHANDIGARH,1055450,19.394571036050973,25940.68880572268,2.964993183403256,10.163568011323697,2023-12-01,9,0,,2099-01-01,0,0,-99,5,8
PUDUCHERRY,12.87,1834.69,2023-12,PUDUCHERRY,1247953,10.312888386020948,14701.595332516528,2.333394412626375,9.595711292899837,2023-12-01,9,0,,2099-01-01,0,0,-99,26,8
ARUNACHAL PRADESH,11.55,1937.35,2023-12,ARUNACHAL PRADESH,1383727,8.347022208860563,14000.955390767109,2.12190485356478,9.546880848466653,2023-12-01,9,0,,2099-01-01,0,0,-99,2,8
TRIPURA,8.26,1381.1,2023-12,TRIPURA,3673917,2.248281602442298,3759.203052219198,0.8101661921764111,8.231962259721453,2023-12-01,9,0,,2099-01-01,0,0,-99,32,8
DADRA & NAGAR HAVELI & DAMAN & DIU,8.22,907.49,2023-12,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,14.004456892850573,15460.954483811392,2.6393756284421386,9.646073059162642,2023-12-01,9,0,,2099-01-01,0,0,-99,7,8
MEGHALAYA,7.04,1341.47,2023-12,MEGHALAYA,2966889,2.3728558769809047,4521.470132519282,0.8640942410878896,8.416592470501143,2023-12-01,9,0,,2099-01-01,0,0,-99,22,8
MANIPUR,5.71,1630.29,2023-12,MANIPUR,2855794,1.9994439374828856,5708.710082029726,0.6928691106435322,8.649748372056058,2023-12-01,9,0,,2099-01-01,0,0,-99,21,8
NAGALAND,5.56,1401.33,2023-12,NAGALAND,1978502,2.8102069141198744,7082.782832668352,1.0332581155528417,8.865422164923334,2023-12-01,9,0,,2099-01-01,0,0,-99,24,8
MIZORAM,5.49,1217.18,2023-12,MIZORAM,1097206,5.003618281343704,11093.450090502603,1.6101613069898961,9.314110131196859,2023-12-01,9,0,,2099-01-01,0,0,-99,23,8
SIKKIM,4.59,806.34,2023-12,SIKKIM,610577,7.517479367876615,13206.19676142403,2.0172308913309367,9.488441450039556,2023-12-01,9,0,,2099-01-01,0,0,-99,29,8
ANDAMAN & NICOBAR,2.64,491.18,2023-12,ANDAMAN AND NICOBAR ISLANDS,380581,6.936762476319101,12906.056792115214,1.9368351637015049,9.465451998928938,2023-12-01,9,0,,2099-01-01,0,0,-99,0,8
LADAKH,1.74,368.7,2023-12,LADAKH,274289,6.343674008071778,13442.02647572451,1.8474580971471437,9.506141382154851,2023-12-01,9,0,,2099-01-01,0,0,-99,17,8
LAKSHADWEEP,0.25,36.4,2023-12,LAKSHADWEEP,64473,3.8775921703658898,5645.774200052735,1.3552143863510677,8.638662615107698,2023-12-01,9,0,,2099-01-01,0,0,-99,18,8
MAHARASHTRA,2034.12,278351.31,2023-07,MAHARASHTRA,112374333,18.101286527769645,24770.007756130573,2.8959830146280967,10.117388835609338,2023-07-01,4,1,2024-08,2024-08-01,0,0,-13,20,3
KARNATAKA,870.28,122630.19,2023-07,KARNATAKA,61095297,14.244631628519622,20071.952510518116,2.6563801079117213,9.907078722086808,2023-07-01,4,0,,2099-01-01,0,0,-99,15,3
TELANGANA,720.58,127885.79,2023-07,TELANGANA,35003674,20.585839075063948,36534.96201570155,3.0246034158710513,10.50602494455601,2023-07-01,4,0,,2099-01-01,0,0,-99,31,3
UTTAR PRADESH,630.3,90963.74,2023-07,UTTAR PRADESH,199812341,3.154459813871056,4552.458549094323,1.1488172654453326,8.423422706473946,2023-07-01,4,0,,2099-01-01,0,0,-99,33,3
TAMIL NADU,494.19,83009.09,2023-07,TAMIL NADU,72147030,6.849762214743975,11505.544996100325,1.9242139384955557,9.350584371716959,2023-07-01,4,0,,2099-01-01,0,0,-99,30,3
MADHYA PRADESH,471.51,66620.88,2023-07,MADHYA PRADESH,72626809,6.492230713316896,9173.042422943296,1.8706061871165218,9.124024290261122,2023-07-01,4,0,,2099-01-01,0,0,-99,19,3
RAJASTHAN,405.86,63069.1,2023-07,RAJASTHAN,68548437,5.9207768661450295,9200.66200780041,1.7784676676757167,9.127030717817934,2023-07-01,4,0,,2099-01-01,0,0,-99,28,3
DELHI,397.81,54276.07,2023-07,DELHI,16787941,23.696175725182737,32330.391201636936,3.165313673314233,10.38376297091342,2023-07-01,4,0,,2099-01-01,0,0,-99,8,3
ANDHRA PRADESH,323.27,67084.86,2023-07,ANDHRA PRADESH,84580777,3.82202684186739,7931.4546850284905,1.3407808687833183,8.978591738540691,2023-07-01,4,0,,2099-01-01,0,0,-99,1,3
GUJARAT,302.19,49555.82,2023-07,GUJARAT,60439692,4.999860025759231,8199.217825266218,1.6094099171940834,9.011794041540043,2023-07-01,4,0,,2099-01-01,0,0,-99,10,3
WEST BENGAL,289.59,50112.15,2023-07,WEST BENGAL,91276115,3.1726810458573964,5490.171223873847,1.1545769862302664,8.610714722336693,2023-07-01,4,0,,2099-01-01,0,0,-99,35,3
BIHAR,281.52,46720.09,2023-07,BIHAR,104099452,2.7043370026578044,4488.024586334997,0.9948567815753304,8.409167925426162,2023-07-01,4,0,,2099-01-01,0,0,-99,4,3
HARYANA,246.82,37267.08,2023-07,HARYANA,25351462,9.735927655769911,14700.169954695315,2.2758229250670183,9.595614334243892,2023-07-01,4,0,,2099-01-01,0,0,-99,11,3
KERALA,224.03,33854.52,2023-07,KERALA,33406061,6.706268063151773,10134.24480066656,1.9030426208734712,9.223675542115375,2023-07-01,4,0,,2099-01-01,0,0,-99,16,3
ODISHA,208.06,31154.66,2023-07,ODISHA,41974218,4.956852323014094,7422.332442262534,1.6007709269896742,8.912248632083688,2023-07-01,4,0,,2099-01-01,0,0,-99,25,3
PUNJAB,132.51,23480.6,2023-07,PUNJAB,27743338,4.77628178700054,8463.50932969926,1.5636623749780862,9.043519180973822,2023-07-01,4,0,,2099-01-01,0,0,-99,27,3
JHARKHAND,96.74,14277.91,2023-07,JHARKHAND,32988134,2.9325696324623878,4328.195708190103,1.0758790463487966,8.372906038586706,2023-07-01,4,1,2024-11,2024-11-01,0,0,-16,14,3
ASSAM,96.55,14637.06,2023-07,ASSAM,31205576,3.0939983290165833,4690.527103233089,1.129464212078519,8.453300243874242,2023-07-01,4,0,,2099-01-01,0,0,-99,3,3
CHHATTISGARH,84.67,11730.08,2023-07,CHHATTISGARH,25545198,3.314517272483071,4591.8923783640275,1.1983119938738653,8.432047500957342,2023-07-01,4,1,2024-02,2024-02-01,0,0,-7,6,3
UTTARAKHAND,78.54,10785.35,2023-07,UTTARAKHAND,10086292,7.786806092863463,10693.077297385402,2.0524307748931854,9.27735182951435,2023-07-01,4,0,,2099-01-01,0,0,-99,34,3
HIMACHAL PRADESH,33.86,4716.73,2023-07,HIMACHAL PRADESH,6864602,4.93255107870784,6871.090268598236,1.5958563144023918,8.83507807256641,2023-07-01,4,0,,2099-01-01,0,0,-99,12,3
JAMMU AND KASHMIR,32.26,5337.27,2023-07,JAMMU AND KASHMIR,12541302,2.5723007068963013,4255.754306849481,0.9448007151308198,8.35602730070133,2023-07-01,4,0,,2099-01-01,0,0,-99,13,3
CHANDIGARH,18.75,2592.68,2023-07,CHANDIGARH,1055450,17.76493438817566,24564.688047752144,2.8772265361464773,10.10906524546867,2023-07-01,4,0,,2099-01-01,0,0,-99,5,3
GOA,18.42,2746.69,2023-07,GOA,1458545,12.629024130211958,18831.71242573935,2.535997667360755,9.843297558872596,2023-07-01,4,0,,2099-01-01,0,0,-99,9,3
PUDUCHERRY,11.1,1653.48,2023-07,PUDUCHERRY,1247953,8.894565740857228,13249.537442515864,2.185440499336628,9.491717920806197,2023-07-01,4,0,,2099-01-01,0,0,-99,26,3
ARUNACHAL PRADESH,8.14,1373.51,2023-07,ARUNACHAL PRADESH,1383727,5.882663271006493,9926.163181032096,1.7720095966114264,9.20292929576967,2023-07-01,4,0,,2099-01-01,0,0,-99,2,3
TRIPURA,6.24,1064.86,2023-07,TRIPURA,3673917,1.6984597093510823,2898.432381569861,0.5297217870248608,7.971925311741016,2023-07-01,4,0,,2099-01-01,0,0,-99,32,3
DADRA & NAGAR HAVELI & DAMAN & DIU,5.63,677.01,2023-07,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,9.591860377949965,11534.254697115286,2.2609148615256487,9.353076556220024,2023-07-01,4,0,,2099-01-01,0,0,-99,7,3
NAGALAND,5.14,1204.72,2023-07,NAGALAND,1978502,2.597925096866215,6089.051211472114,0.9547130867574245,8.714247554062961,2023-07-01,4,0,,2099-01-01,0,0,-99,24,3
MEGHALAYA,5.11,950.01,2023-07,MEGHALAYA,2966889,1.7223428311608557,3202.040925696917,0.5436854751335517,8.071543674766959,2023-07-01,4,0,,2099-01-01,0,0,-99,22,3
MIZORAM,4.03,923.43,2023-07,MIZORAM,1097206,3.672965696505488,8416.195317925713,1.3009994274270484,9.037913142636627,2023-07-01,4,0,,2099-01-01,0,0,-99,23,3
SIKKIM,3.81,645.73,2023-07,SIKKIM,610577,6.239999213858367,10575.734100694917,1.8309800563970922,9.266317420010555,2023-07-01,4,0,,2099-01-01,0,0,-99,29,3
LADAKH,1.94,483.88,2023-07,LADAKH,274289,7.072831940034051,17641.247005895242,1.9562609569959428,9.777995019006399,2023-07-01,4,0,,2099-01-01,0,0,-99,17,3
ANDAMAN & NICOBAR,1.69,318.73,2023-07,ANDAMAN AND NICOBAR ISLANDS,380581,4.440579009461849,8374.826909383284,1.4907847754782622,9.032985688943366,2023-07-01,4,0,,2099-01-01,0,0,-99,0,3
MANIPUR,1.59,475.02,2023-07,MANIPUR,2855794,0.5567628477404183,1663.355270022978,-0.5856158967922465,7.416592088381057,2023-07-01,4,0,,2099-01-01,0,0,-99,21,3
LAKSHADWEEP,0.09,21.03,2023-07,LAKSHADWEEP,64473,1.3959331813317202,3261.8305337117863,0.33356313881908634,8.090043830179612,2023-07-01,4,0,,2099-01-01,0,0,-99,18,3
MAHARASHTRA,1958.64,274244.34,2023-06,MAHARASHTRA,112374333,17.429602896953345,24404.535509011657,2.8581700765387987,10.102524275524337,2023-06-01,3,1,2024-08,2024-08-01,0,0,-14,20,2
KARNATAKA,812.5,116958.14,2023-06,KARNATAKA,61095297,13.298895985398024,19143.55862776148,2.5876810231656124,9.859721573940142,2023-06-01,3,0,,2099-01-01,0,0,-99,15,2
TELANGANA,710.27,129049.85,2023-06,TELANGANA,35003674,20.29129856483065,36867.51567849706,3.010192152027876,10.515086108391081,2023-06-01,3,0,,2099-01-01,0,0,-99,31,2
UTTAR PRADESH,596.11,90290.44,2023-06,UTTAR PRADESH,199812341,2.9833492616955026,4518.76193172673,1.0930465827202123,8.415993326396364,2023-06-01,3,0,,2099-01-01,0,0,-99,33,2
TAMIL NADU,458.92,79245.18,2023-06,TAMIL NADU,72147030,6.360899402234575,10983.845073040427,1.8501697827994972,9.30418084256323,2023-06-01,3,0,,2099-01-01,0,0,-99,30,2
MADHYA PRADESH,427.33,63711.04,2023-06,MADHYA PRADESH,72626809,5.883915400991939,8772.385965628753,1.7722224248302447,9.0793641082995,2023-06-01,3,0,,2099-01-01,0,0,-99,19,2
DELHI,386.86,54882.65,2023-06,DELHI,16787941,23.04392182460017,32691.71007927655,3.1374020394238413,10.394876810349926,2023-06-01,3,0,,2099-01-01,0,0,-99,8,2
RAJASTHAN,337.69,55593.65,2023-06,RAJASTHAN,68548437,4.926297590125943,8110.126566416095,1.5945877099982404,9.000868753204218,2023-06-01,3,0,,2099-01-01,0,0,-99,28,2
ANDHRA PRADESH,295.26,62976.99,2023-06,ANDHRA PRADESH,84580777,3.4908641238895215,7445.780499273494,1.2501493055348667,8.915402774985724,2023-06-01,3,0,,2099-01-01,0,0,-99,1,2
GUJARAT,277.76,46487.59,2023-06,GUJARAT,60439692,4.595655451056898,7691.566330285071,1.5251113900433695,8.947879725801183,2023-06-01,3,0,,2099-01-01,0,0,-99,10,2
WEST BENGAL,273.83,49603.55,2023-06,WEST BENGAL,91276115,3.00001813179713,5434.450184475972,1.0986183325822219,8.600513632428148,2023-06-01,3,0,,2099-01-01,0,0,-99,35,2
BIHAR,262.96,48095.78,2023-06,BIHAR,104099452,2.5260459584359767,4620.176098525475,0.9266552179179646,8.438188099913322,2023-06-01,3,0,,2099-01-01,0,0,-99,4,2
HARYANA,226.29,35090.23,2023-06,HARYANA,25351462,8.926112426967723,13841.501527604209,2.18898096157563,9.535426715165759,2023-06-01,3,0,,2099-01-01,0,0,-99,11,2
KERALA,215.06,32879.15,2023-06,KERALA,33406061,6.437753915374818,9842.270838217053,1.8621797083770135,9.194441739663128,2023-06-01,3,0,,2099-01-01,0,0,-99,16,2
ODISHA,197.7,30051.56,2023-06,ODISHA,41974218,4.710034145246017,7159.528260895771,1.549695157523496,8.876199372434403,2023-06-01,3,0,,2099-01-01,0,0,-99,25,2
PUNJAB,124.17,22242.08,2023-06,PUNJAB,27743338,4.475669077743998,8017.088643046487,1.4986558551302922,8.989330622866754,2023-06-01,3,0,,2099-01-01,0,0,-99,27,2
ASSAM,89.22,14075.95,2023-06,ASSAM,31205576,2.8591044113398194,4510.7162899348505,1.050508432904114,8.414211242487712,2023-06-01,3,0,,2099-01-01,0,0,-99,3,2
JHARKHAND,88.77,13802.1,2023-06,JHARKHAND,32988134,2.690967606715797,4183.958995680083,0.9899008340341875,8.339013205429069,2023-06-01,3,1,2024-11,2024-11-01,0,0,-17,14,2
UTTARAKHAND,79.35,11384.06,2023-06,UTTARAKHAND,10086292,7.8671131075721386,11286.665109437641,2.0626911727157395,9.331377229048332,2023-06-01,3,0,,2099-01-01,0,0,-99,34,2
CHHATTISGARH,73.13,10536.22,2023-06,CHHATTISGARH,25545198,2.862768963466245,4124.5403539248355,1.0517893255025392,8.324709863208515,2023-06-01,3,1,2024-02,2024-02-01,0,0,-8,6,2
HIMACHAL PRADESH,37.47,5510.42,2023-06,HIMACHAL PRADESH,6864602,5.458437357329675,8027.297139732209,1.6971625505029986,8.9906031549788,2023-06-01,3,0,,2099-01-01,0,0,-99,12,2
JAMMU AND KASHMIR,30.84,5058.35,2023-06,JAMMU AND KASHMIR,12541302,2.4590748233317403,4033.3531558366108,0.8997851911288859,8.30235335757488,2023-06-01,3,0,,2099-01-01,0,0,-99,13,2
GOA,18.53,2779.41,2023-06,GOA,1458545,12.704441755310944,19056.04557967015,2.541951676830863,9.855139683472476,2023-06-01,3,0,,2099-01-01,0,0,-99,9,2
CHANDIGARH,17.6,2430.14,2023-06,CHANDIGARH,1055450,16.675351745700887,23024.68141550997,2.813931685774164,10.044322024567848,2023-06-01,3,0,,2099-01-01,0,0,-99,5,2
PUDUCHERRY,10.24,1551.66,2023-06,PUDUCHERRY,1247953,8.20543722399802,12433.641331043716,2.1047970106297016,9.42816108859079,2023-06-01,3,0,,2099-01-01,0,0,-99,26,2
ARUNACHAL PRADESH,7.69,1376.41,2023-06,ARUNACHAL PRADESH,1383727,5.557454613518418,9947.121072292439,1.71514020011453,9.205038448817803,2023-06-01,3,0,,2099-01-01,0,0,-99,2,2
TRIPURA,5.62,980.89,2023-06,TRIPURA,3673917,1.529702494639917,2669.8752312586266,0.42507326854912414,7.889787020436738,2023-06-01,3,0,,2099-01-01,0,0,-99,32,2
DADRA & NAGAR HAVELI & DAMAN & DIU,5.35,651.41,2023-06,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,9.11482291687963,11098.106161279551,2.2099019802819653,9.314529756642902,2023-06-01,3,0,,2099-01-01,0,0,-99,7,2
NAGALAND,5.03,1176.33,2023-06,NAGALAND,1978502,2.542327478061685,5945.558811666604,0.9330799914019986,8.690399801623615,2023-06-01,3,0,,2099-01-01,0,0,-99,24,2
MEGHALAYA,4.22,811.42,2023-06,MEGHALAYA,2966889,1.4223653126220765,2734.918630255463,0.35232119896585906,7.913856963135793,2023-06-01,3,0,,2099-01-01,0,0,-99,22,2
SIKKIM,3.91,718.62,2023-06,SIKKIM,610577,6.403778720783783,11769.522926674277,1.856888241255757,9.37326866644,2023-06-01,3,0,,2099-01-01,0,0,-99,29,2
MIZORAM,3.74,905.89,2023-06,MIZORAM,1097206,3.4086579912978965,8256.334726569123,1.2263186628948972,9.01873603033082,2023-06-01,3,0,,2099-01-01,0,0,-99,23,2
MANIPUR,1.9,497.29,2023-06,MANIPUR,2855794,0.6653140947841476,1741.3370852379408,-0.4074960268519918,7.462408536901805,2023-06-01,3,0,,2099-01-01,0,0,-99,21,2
LADAKH,1.81,454.94,2023-06,LADAKH,274289,6.598879284258574,16586.155478345834,1.8868998291984405,9.716323619038468,2023-06-01,3,0,,2099-01-01,0,0,-99,17,2
ANDAMAN & NICOBAR,1.56,305.91,2023-06,ANDAMAN AND NICOBAR ISLANDS,380581,4.098996008734015,8037.97351943476,1.410742067804726,8.99193228058157,2023-06-01,3,0,,2099-01-01,0,0,-99,0,2
LAKSHADWEEP,0.08,20.5,2023-06,LAKSHADWEEP,64473,1.2408294945170846,3179.6255797000294,0.21578010316270285,8.064518726609366,2023-06-01,3,0,,2099-01-01,0,0,-99,18,2
MAHARASHTRA,1859.62,258141.08,2023-05,MAHARASHTRA,112374333,16.548440825895714,22971.53390000544,2.806291887469372,10.04201107186042,2023-05-01,2,1,2024-08,2024-08-01,0,0,-15,20,1
KARNATAKA,797.62,118039.69,2023-05,KARNATAKA,61095297,13.055342050305443,19320.585347183107,2.569197402520647,9.868926404780796,2023-05-01,2,0,,2099-01-01,0,0,-99,15,1
TELANGANA,716.76,129532.28,2023-05,TELANGANA,35003674,20.476707673600206,37005.33835391108,3.0192880291233446,10.518817461054462,2023-05-01,2,0,,2099-01-01,0,0,-99,31,1
UTTAR PRADESH,612.76,94729.13,2023-05,UTTAR PRADESH,199812341,3.06667744811618,4740.904867332494,1.1205947110707637,8.463983296751099,2023-05-01,2,0,,2099-01-01,0,0,-99,33,1
TAMIL NADU,459.82,78145.83,2023-05,TAMIL NADU,72147030,6.373373928212984,10831.468738214171,1.8521289884243453,9.290210948363441,2023-05-01,2,0,,2099-01-01,0,0,-99,30,1
MADHYA PRADESH,397.53,59740.76,2023-05,MADHYA PRADESH,72626809,5.47359859910684,8225.717310531983,1.6999362793048287,9.015020782837842,2023-05-01,2,0,,2099-01-01,0,0,-99,19,1
DELHI,387.94,55560.85,2023-05,DELHI,16787941,23.108253716164477,33095.6905316739,3.1401898574400353,10.407158357471289,2023-05-01,2,0,,2099-01-01,0,0,-99,8,1
RAJASTHAN,382.58,63055.85,2023-05,RAJASTHAN,68548437,5.581162995736869,9198.729068031122,1.7193971768514016,9.126820608715036,2023-05-01,2,0,,2099-01-01,0,0,-99,28,1
ANDHRA PRADESH,300.2,64986.38,2023-05,ANDHRA PRADESH,84580777,3.5492698299520233,7683.351029040558,1.2667419006282865,8.946811062882956,2023-05-01,2,0,,2099-01-01,0,0,-99,1,1
GUJARAT,288.57,47894.81,2023-05,GUJARAT,60439692,4.774511425372585,7924.396768931251,1.563291649404018,8.977701478363382,2023-05-01,2,0,,2099-01-01,0,0,-99,10,1
BIHAR,280.34,51363.73,2023-05,BIHAR,104099452,2.6930016884238737,4934.101862515088,0.9906564407969124,8.503925941893442,2023-05-01,2,0,,2099-01-01,0,0,-99,4,1
WEST BENGAL,263.52,48233.44,2023-05,WEST BENGAL,91276115,2.8870641569264857,5284.344102506992,1.060240123130963,8.57250378511671,2023-05-01,2,0,,2099-01-01,0,0,-99,35,1
HARYANA,231.21,36868.32,2023-05,HARYANA,25351462,9.120184074591043,14542.877251024023,2.2104899874999924,9.584856616725672,2023-05-01,2,0,,2099-01-01,0,0,-99,11,1
KERALA,219.5,34118.36,2023-05,KERALA,33406061,6.570663928321271,10213.22448043186,1.8826148819298594,9.231438677208459,2023-05-01,2,0,,2099-01-01,0,0,-99,16,1
ODISHA,198.14,30136.96,2023-05,ODISHA,41974218,4.720516770556631,7179.874083657734,1.551918278891809,8.87903712479347,2023-05-01,2,0,,2099-01-01,0,0,-99,25,1
PUNJAB,129.87,23478.73,2023-05,PUNJAB,27743338,4.6811238070919945,8462.83529400824,1.5435382108235403,9.043439537588748,2023-05-01,2,0,,2099-01-01,0,0,-99,27,1
JHARKHAND,93.45,14415.31,2023-05,JHARKHAND,32988134,2.8328368012570824,4369.847048638762,1.0412786128555314,8.382483287165615,2023-05-01,2,1,2024-11,2024-11-01,0,0,-18,14,1
ASSAM,90.18,14937.13,2023-05,ASSAM,31205576,2.8898681440778407,4786.686199927859,1.0612108761969337,8.473593634690653,2023-05-01,2,0,,2099-01-01,0,0,-99,3,1
UTTARAKHAND,85.32,11994.84,2023-05,UTTARAKHAND,10086292,8.459005549313861,11892.219658126098,2.1352316193464715,9.383639655030994,2023-05-01,2,0,,2099-01-01,0,0,-99,34,1
CHHATTISGARH,80.75,11514.29,2023-05,CHHATTISGARH,25545198,3.161063774099539,4507.418576281931,1.1509086083224453,8.413479890861499,2023-05-01,2,1,2024-02,2024-02-01,0,0,-9,6,1
HIMACHAL PRADESH,38.5,5312.81,2023-05,HIMACHAL PRADESH,6864602,5.6084824728367355,7739.42903026279,1.724280178991141,8.95408319516283,2023-05-01,2,0,,2099-01-01,0,0,-99,12,1
JAMMU AND KASHMIR,32.13,5046.91,2023-05,JAMMU AND KASHMIR,12541302,2.561934956992504,4024.2312959212686,0.9407628155615243,8.300089189233399,2023-05-01,2,0,,2099-01-01,0,0,-99,13,1
GOA,19.87,2965.09,2023-05,GOA,1458545,13.623165551971313,20329.095091341027,2.61177169309732,9.919808394630323,2023-05-01,2,0,,2099-01-01,0,0,-99,9,1
CHANDIGARH,18.42,2496.89,2023-05,CHANDIGARH,1055450,17.45227154294377,23657.113079729024,2.8594698145572184,10.071419113170084,2023-05-01,2,0,,2099-01-01,0,0,-99,5,1
PUDUCHERRY,10.06,1508.72,2023-05,PUDUCHERRY,1247953,8.06120102279493,12089.557859951456,2.0870625556899327,9.400097372216495,2023-05-01,2,0,,2099-01-01,0,0,-99,26,1
ARUNACHAL PRADESH,7.22,1332.48,2023-05,ARUNACHAL PRADESH,1383727,5.217792237919763,9629.645153993526,1.6520743695017124,9.172601656137518,2023-05-01,2,0,,2099-01-01,0,0,-99,2,1
TRIPURA,5.95,1016.47,2023-05,TRIPURA,3673917,1.6195248831152147,2766.7200973783565,0.4821328242010629,7.925417817235529,2023-05-01,2,0,,2099-01-01,0,0,-99,32,1
DADRA & NAGAR HAVELI & DAMAN & DIU,5.69,664.54,2023-05,DADRA AND NAGAR HAVELI & DAMAN AND DIU,586956,9.694082691036465,11321.802656417176,2.2715156675122894,9.334485584345527,2023-05-01,2,0,,2099-01-01,0,0,-99,7,1
MEGHALAYA,4.4,839.74,2023-05,MEGHALAYA,2966889,1.4830349231130655,2830.372150761286,0.39409061184215405,7.948163484027439,2023-05-01,2,0,,2099-01-01,0,0,-99,22,1
NAGALAND,4.07,1045.51,2023-05,NAGALAND,1978502,2.0571118957676062,5284.351494211277,0.7213030067448545,8.572505183908872,2023-05-01,2,0,,2099-01-01,0,0,-99,24,1
SIKKIM,3.79,719.96,2023-05,SIKKIM,610577,6.207243312473284,11791.469380602282,1.8257168863528177,9.375131615163808,2023-05-01,2,0,,2099-01-01,0,0,-99,29,1
MIZORAM,3.75,910.78,2023-05,MIZORAM,1097206,3.4177720500981583,8300.902474102402,1.2289888914507763,9.02411951969338,2023-05-01,2,0,,2099-01-01,0,0,-99,23,1
MANIPUR,2.7,669.27,2023-05,MANIPUR,2855794,0.9454463452195782,2343.5513906115075,-0.05609814001410325,7.759422746122327,2023-05-01,2,0,,2099-01-01,0,0,-99,21,1
LADAKH,1.72,412.84,2023-05,LADAKH,274289,6.270758214875551,15051.278031565245,1.8358972747460678,9.619218185612484,2023-05-01,2,0,,2099-01-01,0,0,-99,17,1
