snapshot_label,snapshot_year,snapshot_month,region_name_raw,region_name_clean,state_name_raw,state_name_clean,district_name_raw,district_name_clean,credit_million_rs_foreign_banks,credit_million_rs_nationalised_bank,credit_million_rs_nationalised_banks,credit_million_rs_new_private_banks,credit_million_rs_old_private_banks,credit_million_rs_regional_rural_banks,credit_million_rs_state_bank_of_india_and_its_associates,deposits_million_rs_foreign_banks,deposits_million_rs_nationalised_bank,deposits_million_rs_nationalised_banks,deposits_million_rs_new_private_banks,deposits_million_rs_old_private_banks,deposits_million_rs_regional_rural_banks,deposits_million_rs_state_bank_of_india_and_its_associates,offices_foreign_banks,offices_nationalised_bank,offices_nationalised_banks,offices_new_private_banks,offices_old_private_banks,offices_regional_rural_banks,offices_state_bank_of_india_and_its_associates
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Almora,ALMORA,0.0,0.0,1064.0,27.0,312.0,794.0,2677.0,0.0,0.0,7225.0,292.0,1015.0,2188.0,13190.0,0.0,0.0,36.0,2.0,4.0,23.0,38.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Bageshwar,BAGESHWAR,0.0,0.0,328.0,0.0,123.0,590.0,709.0,0.0,0.0,1040.0,0.0,589.0,1275.0,4040.0,0.0,0.0,12.0,0.0,3.0,13.0,9.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Chamoli,CHAMOLI,0.0,0.0,426.0,0.0,35.0,451.0,2228.0,0.0,0.0,2516.0,0.0,115.0,965.0,9277.0,0.0,0.0,17.0,0.0,2.0,13.0,26.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Champawat,CHAMPAWAT,0.0,0.0,384.0,0.0,281.0,316.0,741.0,0.0,0.0,1607.0,0.0,939.0,672.0,3955.0,0.0,0.0,13.0,0.0,6.0,7.0,9.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Dehra Dun,DEHRA DUN,164.0,0.0,47526.0,6156.0,1593.0,2517.0,17010.0,515.0,0.0,156897.0,21209.0,3133.0,3763.0,169517.0,1.0,0.0,252.0,23.0,12.0,32.0,88.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Garhwal,GARHWAL,0.0,0.0,2451.0,106.0,235.0,1296.0,3091.0,0.0,0.0,13482.0,509.0,668.0,3297.0,18364.0,0.0,0.0,58.0,6.0,3.0,38.0,45.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Haridwar,HARIDWAR,0.0,0.0,31916.0,1536.0,599.0,574.0,10513.0,0.0,0.0,65834.0,5798.0,1072.0,436.0,26549.0,0.0,0.0,135.0,8.0,4.0,10.0,40.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Nainital,NAINITAL,0.0,0.0,9621.0,610.0,2244.0,1960.0,4910.0,0.0,0.0,28098.0,2714.0,4583.0,3119.0,16883.0,0.0,0.0,77.0,10.0,17.0,24.0,31.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Pithoragarh,PITHORAGARH,0.0,0.0,502.0,9.0,196.0,1502.0,2657.0,0.0,0.0,2184.0,83.0,604.0,2704.0,11013.0,0.0,0.0,16.0,1.0,2.0,28.0,29.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Rudraprayag,RUDRAPRAYAG,0.0,0.0,227.0,0.0,21.0,335.0,1277.0,0.0,0.0,1259.0,0.0,54.0,553.0,5637.0,0.0,0.0,15.0,0.0,1.0,7.0,16.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Tehri Garhwal,TEHRI GARHWAL,0.0,0.0,1258.0,0.0,35.0,757.0,1862.0,0.0,0.0,7143.0,0.0,110.0,1393.0,9749.0,0.0,0.0,31.0,0.0,1.0,20.0,32.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Udham Singh Nagar,UDHAM SINGH NAGAR,0.0,0.0,30883.0,4759.0,6176.0,1546.0,13763.0,0.0,0.0,31837.0,5554.0,3088.0,1216.0,12212.0,0.0,0.0,134.0,23.0,15.0,10.0,34.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,UTTARAKHAND,UTTARAKHAND,Uttar Kashi,UTTAR KASHI,0.0,0.0,657.0,0.0,0.0,251.0,1537.0,0.0,0.0,2795.0,0.0,0.0,397.0,4217.0,0.0,0.0,16.0,0.0,0.0,6.0,17.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Bankura,BANKURA,0.0,0.0,6959.0,249.0,0.0,4134.0,2928.0,0.0,0.0,36128.0,1379.0,0.0,11095.0,18571.0,0.0,0.0,100.0,4.0,0.0,70.0,34.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Barddhaman,BARDDHAMAN,0.0,0.0,50535.0,11733.0,219.0,4828.0,26810.0,0.0,0.0,186015.0,21108.0,593.0,10638.0,119970.0,0.0,0.0,317.0,44.0,11.0,71.0,126.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Birbhum,BIRBHUM,0.0,0.0,7229.0,506.0,0.0,3262.0,4637.0,0.0,0.0,32599.0,3321.0,0.0,9961.0,24979.0,0.0,0.0,114.0,11.0,0.0,67.0,38.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Dakshin Dinajpur,DAKSHIN DINAJPUR,0.0,0.0,3283.0,26.0,0.0,3382.0,1780.0,0.0,0.0,8845.0,383.0,0.0,3835.0,6345.0,0.0,0.0,39.0,3.0,0.0,30.0,12.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Darjiling,DARJILING,312.0,0.0,15500.0,8384.0,142.0,2007.0,11795.0,291.0,0.0,35888.0,11330.0,608.0,4328.0,30490.0,2.0,0.0,87.0,19.0,2.0,30.0,37.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Haora,HAORA,301.0,0.0,20220.0,1338.0,1306.0,2061.0,11444.0,1630.0,0.0,119846.0,11447.0,4498.0,7976.0,45788.0,2.0,0.0,191.0,26.0,9.0,45.0,59.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Hugli,HUGLI,0.0,0.0,20477.0,1582.0,0.0,1584.0,10244.0,0.0,0.0,130251.0,15763.0,0.0,3921.0,51380.0,0.0,0.0,238.0,31.0,0.0,35.0,60.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Jalpaiguri,JALPAIGURI,0.0,0.0,8062.0,363.0,409.0,3773.0,4508.0,0.0,0.0,28894.0,3762.0,421.0,6352.0,23896.0,0.0,0.0,104.0,14.0,1.0,43.0,29.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Koch Bihar,KOCH BIHAR,0.0,0.0,5606.0,342.0,0.0,4124.0,4301.0,0.0,0.0,16017.0,1559.0,0.0,5386.0,10646.0,0.0,0.0,67.0,5.0,0.0,49.0,23.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Kolkata,KOLKATA,86059.0,0.0,1177845.0,249897.0,66416.0,0.0,551478.0,90799.0,0.0,1304158.0,364037.0,56489.0,0.0,372151.0,30.0,0.0,873.0,166.0,51.0,0.0,232.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Maldah,MALDAH,0.0,0.0,7816.0,2274.0,0.0,5750.0,3478.0,0.0,0.0,25589.0,2288.0,0.0,8928.0,12864.0,0.0,0.0,80.0,4.0,0.0,58.0,34.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Murshidabad,MURSHIDABAD,0.0,0.0,14750.0,907.0,0.0,4713.0,7137.0,0.0,0.0,49966.0,3120.0,0.0,10388.0,25791.0,0.0,0.0,180.0,11.0,0.0,70.0,58.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Nadia,NADIA,0.0,0.0,12355.0,476.0,0.0,4638.0,7918.0,0.0,0.0,58504.0,5071.0,0.0,8824.0,39953.0,0.0,0.0,140.0,14.0,0.0,68.0,51.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,North 24 Parganas,NORTH 24 PARGANAS,0.0,0.0,73625.0,6217.0,1358.0,2961.0,28207.0,0.0,0.0,372277.0,74100.0,2792.0,7948.0,143368.0,0.0,0.0,424.0,74.0,8.0,54.0,120.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Paschim Medinipur,PASCHIM MEDINIPUR,0.0,0.0,28050.0,2635.0,78.0,2390.0,9291.0,0.0,0.0,87839.0,3777.0,128.0,5515.0,31598.0,0.0,0.0,238.0,10.0,1.0,37.0,64.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Purba Medinipur,PURBA MEDINIPUR,0.0,0.0,16137.0,2183.0,0.0,3748.0,5467.0,0.0,0.0,60169.0,4535.0,0.0,6347.0,25870.0,0.0,0.0,154.0,14.0,0.0,47.0,46.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Puruliya,PURULIYA,0.0,0.0,5018.0,99.0,0.0,1900.0,1230.0,0.0,0.0,28094.0,1230.0,0.0,5272.0,13431.0,0.0,0.0,76.0,3.0,0.0,31.0,28.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,South 24 Parganas,SOUTH 24 PARGANAS,0.0,0.0,30489.0,2981.0,306.0,4255.0,8242.0,0.0,0.0,89910.0,8133.0,553.0,9872.0,42392.0,0.0,0.0,226.0,28.0,7.0,68.0,67.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,WEST BENGAL,WEST BENGAL,Uttar Dinajpur,UTTAR DINAJPUR,0.0,0.0,3897.0,529.0,0.0,3826.0,3394.0,0.0,0.0,10909.0,1205.0,0.0,4227.0,11209.0,0.0,0.0,44.0,10.0,0.0,34.0,21.0
2013-12,2013,12,EASTERN REGION,EASTERN REGION,ANDAMAN & NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,Nicobar,NICOBAR,0.0,0.0,40.0,0.0,0.0,0.0,70.0,0.0,0.0,440.0,0.0,0.0,0.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2013-12,2013,12,EASTERN REGION,EASTERN REGION,ANDAMAN & NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,North And Middle Andaman,NORTH AND MIDDLE ANDAMAN,0.0,0.0,57.0,0.0,0.0,0.0,725.0,0.0,0.0,175.0,92.0,0.0,0.0,2479.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0
2013-12,2013,12,EASTERN REGION,EASTERN REGION,ANDAMAN & NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,South Andaman,SOUTH ANDAMAN,0.0,0.0,3453.0,90.0,60.0,0.0,5086.0,0.0,0.0,9106.0,1377.0,77.0,0.0,11416.0,0.0,0.0,24.0,4.0,1.0,0.0,16.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Adilabad,ADILABAD,0.0,0.0,11438.0,1910.0,1464.0,13399.0,25440.0,0.0,0.0,10814.0,1591.0,771.0,13469.0,24978.0,0.0,0.0,53.0,13.0,6.0,86.0,63.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Anantapur,ANANTAPUR,0.0,0.0,35260.0,3611.0,7584.0,18778.0,30460.0,0.0,0.0,35028.0,4112.0,10095.0,15000.0,35952.0,0.0,0.0,132.0,21.0,27.0,106.0,73.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Chittoor,CHITTOOR,0.0,0.0,60195.0,4017.0,6218.0,23234.0,33745.0,0.0,0.0,119898.0,5473.0,7344.0,18406.0,46133.0,0.0,0.0,199.0,20.0,31.0,100.0,85.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,East Godavari,EAST GODAVARI,0.0,0.0,93619.0,11499.0,8684.0,2917.0,60671.0,0.0,0.0,68770.0,8805.0,8119.0,2907.0,52652.0,1.0,0.0,300.0,36.0,38.0,31.0,152.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Guntur,GUNTUR,0.0,0.0,119819.0,8055.0,16363.0,13530.0,78608.0,0.0,0.0,62930.0,7757.0,8782.0,7868.0,43200.0,0.0,0.0,285.0,31.0,40.0,75.0,150.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Hyderabad,HYDERABAD,62102.0,0.0,1233691.0,274134.0,121523.0,656.0,525518.0,79001.0,0.0,843600.0,289685.0,71095.0,2425.0,511701.0,11.0,0.0,517.0,145.0,79.0,12.0,252.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Karimnagar,KARIMNAGAR,0.0,0.0,27900.0,4146.0,1009.0,7647.0,28874.0,0.0,0.0,34317.0,4216.0,1823.0,8789.0,40434.0,0.0,0.0,116.0,40.0,12.0,70.0,92.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Khammam,KHAMMAM,0.0,0.0,20985.0,2901.0,1673.0,10691.0,26061.0,0.0,0.0,18239.0,2539.0,1538.0,6821.0,33818.0,0.0,0.0,69.0,12.0,10.0,75.0,87.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Krishna,KRISHNA,0.0,0.0,107928.0,22341.0,12813.0,7598.0,60229.0,0.0,0.0,97745.0,12707.0,14002.0,4864.0,61059.0,0.0,0.0,322.0,39.0,37.0,54.0,154.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Kurnool,KURNOOL,0.0,0.0,33937.0,5838.0,6354.0,11643.0,33059.0,13.0,0.0,29024.0,3530.0,5679.0,11050.0,26369.0,1.0,0.0,139.0,20.0,18.0,89.0,87.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Mahbubnagar,MAHBUBNAGAR,0.0,0.0,19482.0,2086.0,411.0,11630.0,28995.0,0.0,0.0,12304.0,1426.0,677.0,7619.0,26013.0,0.0,0.0,92.0,22.0,6.0,77.0,94.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Medak,MEDAK,0.0,0.0,36431.0,2987.0,290.0,11989.0,30545.0,0.0,0.0,15141.0,3590.0,1119.0,13866.0,35056.0,1.0,0.0,92.0,27.0,6.0,70.0,77.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Nalgonda,NALGONDA,0.0,0.0,23665.0,4400.0,994.0,10198.0,36227.0,0.0,0.0,13305.0,2108.0,727.0,8234.0,20875.0,0.0,0.0,97.0,17.0,7.0,81.0,91.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Nellore,NELLORE,0.0,0.0,47322.0,7344.0,4125.0,11854.0,36917.0,0.0,0.0,26681.0,5585.0,4012.0,7371.0,23940.0,0.0,0.0,154.0,15.0,16.0,77.0,70.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Nizamabad,NIZAMABAD,0.0,0.0,25703.0,2763.0,938.0,4868.0,22140.0,0.0,0.0,18257.0,2313.0,1215.0,3869.0,23205.0,0.0,0.0,97.0,18.0,14.0,51.0,85.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Prakasam,PRAKASAM,0.0,0.0,63405.0,3774.0,3584.0,13432.0,38509.0,0.0,0.0,26515.0,2113.0,3527.0,7347.0,21727.0,0.0,0.0,169.0,14.0,17.0,79.0,78.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Rangareddi,RANGAREDDI,0.0,0.0,70245.0,15006.0,13985.0,5045.0,80664.0,0.0,0.0,156490.0,73429.0,17886.0,6890.0,144158.0,0.0,0.0,303.0,69.0,73.0,54.0,191.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Srikakulam,SRIKAKULAM,0.0,0.0,15359.0,1363.0,1219.0,6626.0,16276.0,0.0,0.0,13505.0,1398.0,1548.0,6448.0,18645.0,0.0,0.0,73.0,8.0,8.0,61.0,59.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Visakhapatnam,VISAKHAPATNAM,805.0,0.0,90280.0,19995.0,14870.0,5087.0,95736.0,3191.0,0.0,128061.0,22836.0,14436.0,6536.0,101027.0,1.0,0.0,243.0,31.0,32.0,57.0,175.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Vizianagaram,VIZIANAGARAM,0.0,0.0,9783.0,1475.0,1627.0,5829.0,13648.0,0.0,0.0,12039.0,1372.0,2245.0,4871.0,17231.0,0.0,0.0,70.0,11.0,9.0,57.0,58.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Warangal,WARANGAL,0.0,0.0,29986.0,6319.0,3611.0,7173.0,35488.0,0.0,0.0,25775.0,5957.0,5133.0,4178.0,37068.0,0.0,0.0,109.0,23.0,21.0,51.0,95.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,West Godavari,WEST GODAVARI,0.0,0.0,96849.0,6411.0,5800.0,1959.0,44459.0,0.0,0.0,51685.0,4293.0,5139.0,1833.0,33017.0,0.0,0.0,254.0,26.0,30.0,24.0,114.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,ANDHRA PRADESH,ANDHRA PRADESH,Y.S.R.,Y S R,0.0,0.0,22600.0,3449.0,3943.0,15090.0,31604.0,5.0,0.0,15891.0,2472.0,3862.0,10857.0,28802.0,1.0,0.0,84.0,20.0,13.0,90.0,77.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Anjaw,ANJAW,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Chunglang,CHUNGLANG,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Dibang Valley,DIBANG VALLEY,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,East Kameng,EAST KAMENG,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,East Siang,EAST SIANG,0.0,0.0,101.0,6.0,0.0,142.0,954.0,0.0,0.0,416.0,116.0,0.0,850.0,2411.0,0.0,0.0,3.0,2.0,0.0,6.0,3.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Kurung Kumey,KURUNG KUMEY,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Lohit,LOHIT,0.0,0.0,187.0,0.0,0.0,0.0,827.0,0.0,0.0,419.0,0.0,0.0,0.0,3456.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Longding,LONGDING,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Lower Dibang Valley,LOWER DIBANG VALLEY,0.0,0.0,0.0,7.0,0.0,0.0,219.0,0.0,0.0,0.0,83.0,0.0,0.0,1427.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Lower Subansiri,LOWER SUBANSIRI,0.0,0.0,1.0,0.0,0.0,23.0,821.0,0.0,0.0,7.0,0.0,0.0,62.0,1599.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Papumpare,PAPUMPARE,0.0,0.0,3225.0,256.0,0.0,175.0,4921.0,0.0,0.0,13848.0,1837.0,0.0,354.0,18165.0,0.0,0.0,24.0,4.0,0.0,4.0,7.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Tawang,TAWANG,0.0,0.0,6.0,1.0,0.0,0.0,336.0,0.0,0.0,6.0,62.0,0.0,0.0,6103.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Tirap,TIRAP,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Upper Siang,UPPER SIANG,0.0,0.0,0.0,0.0,0.0,3.0,196.0,0.0,0.0,0.0,0.0,0.0,51.0,708.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,Upper Subansiri,UPPER SUBANSIRI,0.0,0.0,0.0,0.0,0.0,22.0,490.0,0.0,0.0,0.0,0.0,0.0,344.0,1007.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,West Kameng,WEST KAMENG,0.0,0.0,9.0,0.0,0.0,0.0,898.0,0.0,0.0,31.0,0.0,0.0,0.0,3856.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ARUNACHAL PRADESH,ARUNACHAL PRADESH,West Siang,WEST SIANG,0.0,0.0,20.0,0.0,0.0,126.0,1224.0,0.0,0.0,326.0,0.0,0.0,476.0,3293.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Baksa,BAKSA,0.0,0.0,691.0,0.0,0.0,1066.0,372.0,0.0,0.0,2051.0,0.0,0.0,1139.0,1177.0,0.0,0.0,15.0,0.0,0.0,9.0,4.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Barpeta,BARPETA,0.0,0.0,2054.0,416.0,0.0,2078.0,3419.0,0.0,0.0,6617.0,635.0,0.0,2946.0,6915.0,0.0,0.0,35.0,6.0,0.0,17.0,11.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Bongaigaon,BONGAIGAON,0.0,0.0,2017.0,361.0,43.0,883.0,1374.0,0.0,0.0,5411.0,651.0,73.0,1713.0,3939.0,0.0,0.0,19.0,4.0,1.0,9.0,5.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Cachar,CACHAR,0.0,0.0,6757.0,1660.0,488.0,1722.0,4663.0,0.0,0.0,21863.0,2486.0,1589.0,3070.0,14112.0,0.0,0.0,58.0,5.0,2.0,20.0,19.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Chirang,CHIRANG,0.0,0.0,494.0,0.0,0.0,374.0,1431.0,0.0,0.0,2116.0,5.0,0.0,586.0,4644.0,0.0,0.0,6.0,1.0,0.0,5.0,5.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Darrang,DARRANG,0.0,0.0,1056.0,161.0,0.0,1449.0,2181.0,0.0,0.0,3153.0,339.0,0.0,1737.0,3164.0,0.0,0.0,18.0,3.0,0.0,13.0,4.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Dhemaji,DHEMAJI,0.0,0.0,1005.0,0.0,0.0,1023.0,1394.0,0.0,0.0,1122.0,12.0,0.0,1392.0,2342.0,0.0,0.0,8.0,1.0,0.0,8.0,4.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Dhubri,DHUBRI,0.0,0.0,1740.0,51.0,0.0,1362.0,2232.0,0.0,0.0,4828.0,409.0,0.0,2282.0,6336.0,0.0,0.0,26.0,3.0,0.0,13.0,13.0
2013-12,2013,12,NORTH-EASTERN REGION,NORTH EASTERN REGION,ASSAM,ASSAM,Dibrugarh,DIBRUGARH,0.0,0.0,8481.0,1375.0,5.0,905.0,7436.0,0.0,0.0,35728.0,2895.0,40.0,1326.0,21876.0,0.0,0.0,69.0,11.0,1.0,14.0,23.0
